track,artist,genre,valence_tags,arousal_tags
Monkey,Locas In Love,hamburger schule,7.25,2.49
Watermelon man,Herbie Man,jazz,6.7,2.85
Computer Face: Pure Being,Flying Lotus,electronic,7.42,5.94
Angoisse,Francis Lai,soundtrack,5.88,4.05
"Leviathan, Bound",Shearwater,indie,6.05,5.45
Meanwhile,Susheela Raman,trip-hop,6.255,5.039999999999999
Untitled,Boyd Rice and Friends,experimental,5.4,4.23
Meet the Flintstones (yabba dabba dub),The B-52's,new wave,5.41,4.47
La Ritournelle,Sébastien Tellier,downtempo,6.456521739130436,4.018043478260871
The Comfort Zone (Frankie's Comfortable Mix),Vanessa Williams,house,4.0,5.7
TurboR-909,Blasterhead,hardcore,3.44,5.63
Where I Wanna Be,Donell Jones,soul,6.753173076923077,3.76548076923077
The White Order of Lucifer,Uruk-Hai,black metal,3.23,3.9414285714285713
Time in a Bottle,Jim Croce,folk,6.166716417910448,3.967164179104478
The Other Side,Melissa Lauren,,6.65,5.872
Until the Morning,Spiritual Beggars,stoner rock,4.28,3.8
Immanence,Mind Necrosis Factor,dark ambient,5.665341614906833,4.182795031055901
Hong Kong Mambo,Tito Puente & His Orchestra,marimba,5.07,4.4325
D.A.N.C.E [MSTRKRFT Remix],Justice,electro,3.85,5.64
Car Fascist,Ad Frank,,3.63,4.64
Always after you ('til you started after me),The Walkmen,indie,5.65,6.6
PRECIOUS ONE,KAT-TUN,j-pop,7.42,4.5
Goliath,The Mars Volta,progressive rock,6.208823529411765,5.356764705882352
Fast Car,Tracy Chapman,folk,5.038387096774193,3.626989247311828
Take It To The Root,Soul Asylum,,7.45,4.19
Natural Woman,Me First and the Gimme Gimmes,punk,6.72,4.86
Love Hungry Man,Mark Kozelek,acoustic,6.4873655913978485,4.261397849462366
Varsovia (Nobody Home Mix),The Cherry Blues Project,electronic,5.56,3.8
The Flesh Is Weak,Judie Tzuke,,4.21,4.6
Hillakheterim,Dvar,experimental,3.0,5.35
Punch Drunk Love,Common,hip-hop,7.679999999999999,6.256666666666668
Teaser / Pleaser,Julian Angel,indie,3.85,5.64
Twilight,Adam Skorupa,soundtrack,5.0075,2.2325
Pump,The B-52's,rock,5.7525,4.05
Dreaming heart,theSoundBytes,sad,4.096666666666667,4.253333333333333
Chàng Sơ Mi,Hà Anh Tuấn,,7.32,4.15
Modern Art,Black Lips,garage rock,2.58,1.625
This Town (Album),Hot Hot Heat,indie,5.206666666666667,3.99
Wa (Full),이정현,electronic,5.11,5.52
"Earth To Bella, Pt. 1",Incubus,alternative rock,7.418,5.478
Prime Time,The Tubes,new wave,2.5133333333333336,3.3233333333333337
A Holiday In March,Scallion,indie,3.07,3.398
Heji,小西香葉、近藤由紀夫,,3.8,6.2
The Theme,Kimza International,lounge,6.085304878048781,4.410655487804878
Aren't We All Running?,65daysofstatic,post-rock,5.02,4.86875
The Sun Is Going Down II,Soley,,6.48,4.24
Monochrome,The Sundays,indie pop,4.8933333333333335,2.7233333333333336
Sister Kate,The Ditty Bops,folk,7.760136986301371,5.422739726027396
Alive 'n' Free,Pete Teo,folk,2.81,4.425
Choronzon,Tangerine Dream,electronic,6.390000000000001,4.376666666666667
Save Your Day,José González,acoustic,6.05017857142857,3.259107142857143
Concerto (Cacophony Cover),Obscura,chill,5.08,4.265
On My Sleeve,Creed,rock,7.569999999999999,6.1
Every Word,Holly Golightly,garage rock,6.935,5.395
Autopsy of a love,Ordo Rosarius Equilibrio & Spiritual Front,neofolk,6.235,7.11
-Atari Mey,Björk,electronica,6.65,5.77
How Shall Our Judgement Be Carried Out Upon the Wicked,Diamanda Galás,anime,3.63,4.978486707566463
Children of the River,Secret Garden,new age,6.081896551724138,2.1420689655172414
Hablando,btribe,new age,3.489322033898305,2.290677966101695
Chalana Hai Dur Mussaphir,Hari Om Sharan,,3.21,1.38
Escape,Rupert Holmes,pop,6.835,2.625
Purple Rain,Urselle,jazz,7.564999999999999,4.2
In This Light and on This Evening,Editors,indie,5.53,4.481111111111111
Escape from Gravity,Deuter,meditation,4.482666666666667,2.210777777777778
Leather And Lace (LP Version),Stevie Nicks,classic rock,2.41,3.365
Healing Circle,Deuter,new age,2.129217391304348,1.106
Meine Passacaglia (Sommermeyer),JS (Joerg Sommermeyer),singer-songwriter,7.35972027972028,5.412867132867134
Fat Fucks,Denis Leary,comedy,2.9633333333333334,4.661666666666667
good for you (would i be),Nive Nielsen,singer-songwriter,4.977254901960784,2.0937254901960785
"Finale: Feierlich, nicht schnell",Anton Bruckner,,7.39,5.725
Head Supernova,Solar Bears,ambient,6.27,2.95
Another Day,Roy Harper,folk,3.94,3.526
Les Papillons Noirs,Michèle Arnaud,french,7.0,4.43
Tea On the Nile,Jolejnik,violin,5.684,4.14
Hmmm,Nobuko Hori,noise,5.844285714285714,4.781428571428571
All of the Love,Combine the Victorious,indie,3.4633333333333334,2.603333333333333
Requiem on Frankfort Ave.,Eluvium,ambient,5.645714285714286,4.51
Pretty as a ($),Marilyn Manson,industrial metal,3.5074626865671643,5.888656716417911
Havens,Alcest,shoegaze,5.172307692307692,3.693846153846153
The Beauty Spot / The Maid Behind The Barrel,Danú,folk,7.67,5.6
Shrinking Violet,Mostly Autumn,progressive rock,5.2906382978723405,2.3912765957446807
Legacy,Pet Shop Boys,pop,7.154477611940298,4.066716417910448
誰ガ為ノ世界,志方あきこ,gothic metal,5.082291139240506,4.674227848101265
Shitslide,Carpet Stains?,,2.67,4.37
Funeral March,Hexen Prozess,dark electro,5.31,3.585
Like a Thief,Sophia Hope,pop,6.53,6.58
Голоса Далеких Галактик,hash-head,noise,5.1475,3.64
You Make My Dreams,Hall & Oates,pop,7.960545454545453,5.440545454545455
Direct Hit (Album),Art Brut,indie,3.85,5.64
The Real McCoy,The Silencers,pop,6.84,3.81
Die letzen Dinge (Æschatolog),Bann,atmospheric black metal,5.51,4.725
Good Morning Mr. Edminton,of Montreal,indie,7.51,5.545
My Father's House,Bruce Springsteen,folk,4.168135593220339,4.235593220338983
Milkshake,Kelis,pop,7.323714285714285,6.288714285714286
炭酸ベイブ,SUPER EGG MACHINE,,7.95,6.95
Ring den alarm,Cisilia,pop,7.55,6.9
You Look Great When I'm Fucked Up,The Brian Jonestown Massacre,indie rock,3.544883720930233,2.28953488372093
Clerks,Love Among Freaks,rock,3.63,4.64
Rated Xmas,Millionaires,pop,6.64,6.95
Butterfly Caught (),Massive Attack,trip-hop,5.605,4.35
I'm Comin',Silkk The Shocker,rap,1.54,2.935
Hazy (feat. William Fitzsimmons),Rosi Golan,folk,6.350340909090908,3.57875
Pull Me Down,Mikky Ekko,indie pop,7.77,4.14
Better Days,Pete Murray,acoustic,4.572,2.544666666666666
They All Laughed,Tony Bennett,jazz,6.332,5.14
Am I Savage?,Metallica,thrash metal,5.08,4.09
Hiding Your Present From You,Arthur Russell,indie,4.706666666666667,2.4033333333333333
The Sound of You and Me,Yellowcard,rock,6.905,5.555
Witness,Sue Merchant,folk,5.1,4.09
Loud Places,Jamie xx,electronic,5.501132075471698,3.192156334231806
Faerie Queen,Benjamin Robinson,folk,5.8575,4.0616666666666665
So Well,Feeder,rock,5.3925,3.2949999999999995
Every You Every Me (Sneaker Pimps remix),Placebo,electronic,3.85,5.64
Darken Her Horse,Austra,synthpop,4.724150943396227,3.566037735849056
Terror Tram,Death Cube K,ambient,1.0,1.7833333333333332
Blow Your Mind Freestyle,Jay-Z,,4.77,5.16
Norway In April,Manchill - Zailm - Brooner,soundtrack,5.268666666666666,3.806666666666666
Flood Victim,Pavement,alternative,4.4,6.0
Walk Through The Fire,Peter Gabriel,pop,7.55,6.9
Hold Back The Day (live),DevilDriver,metalcore,2.53,6.2
On Bended Knee,Boyz II Men,soul,6.472533333333334,4.5090666666666674
Water Falls Down,Robin Frederick,ambient,4.965,4.3625
Island Nation,Plum Flower Embroidery,folktronica,5.37,5.19
Money Talks,The Kinks,rock,5.3,5.36
Violence,Anathema,progressive rock,5.542083333333334,4.223958333333335
Summer Rain,Carl Thomas,soul,6.261,3.495
Music To Interrogate By,Lalo Schifrin,soundtrack,4.82,4.1
Hold Your Breath,The Acorn,indie,6.930446927374302,3.575083798882681
"When the Going Gets Tough, the Tough Get Karazzee",!!!,indie,2.54,2.045
Königsforst,Gas,minimal techno,4.835,4.83
Gallery Piece (Jon Brion Remix),of Montreal,,6.45,6.95
Take Care,Hot Chip,electronic,7.623225806451614,4.889677419354838
Lunar SingingPretzel OC ReMix,djpretzel,,6.84,3.81
Lo Imprescindible,Shakira,latin,6.251779141104295,5.800000000000001
Atomic '98 (Xenomania Mix),Blondie,dance,5.35,5.83
Hey Joe,Daniel Johnston,lo-fi,6.136428571428572,3.805992063492064
Deadweight,Zomboy,dubstep,4.4,6.0
Grisly Grotto,Nine Inch Nails,rock,4.0825,4.9325
Négligé,Contreband,french,4.682,2.996
Gong,Sigur Rós,post-rock,5.464021739130435,3.976739130434783
"Thank you, my twilight",The Pillows,j-rock,6.294000000000001,4.426
Naquela Noite,Los Panchos? Sí!,happy,7.233333333333333,5.4
Patron Saint,Regina Spektor,piano,7.258571428571429,5.8585714285714285
Momentum,Ambient Generation,electronic,4.261777777777778,3.692074074074074
Starting Now,Ingrid Michaelson,indie,5.488468468468468,3.5364864864864867
"Slowly, Through a Vector",Say Anything,indie rock,2.315,4.845000000000001
Wise Blood,Soulsavers,electronic,1.096666666666667,1.3333333333333333
S.S. Recognize,Alien Ant Farm,rock,4.63,4.125
Teenage Caveman,Beat Happening,indie pop,5.4366666666666665,3.983333333333333
Endangered Species (feat. Marcelino Galan),Nickodemus,lounge,5.902,3.878
Balcani in fiamme,Camerata Mediolanense,martial industrial,5.4,4.23
あの日の雨,Bright,pop,6.84,5.0
The Floor,Bangkok Impact,electronic,5.875,4.485
Camera-Shy,The Lucksmiths,indie pop,6.667500000000001,5.4225
The Poorhouse,DJ Citalopram,electronic,3.15,5.94
The Fall of Rome,Kalliope,electronic,6.18,4.614545454545454
Chains Of Sow,Wolverine Carcass,noise,1.72,2.815
Morning Song,Zero 7,downtempo,6.306302521008403,3.3959663865546217
Three or Four,The New Pornographers,indie,7.880416666666666,5.672083333333333
Chase the Blues Away,Tim Buckley,folk,4.696736842105263,3.942368421052632
Too Cold Here,Manic Street Preachers,british,4.522429906542056,4.0199844236760125
Fish in Space,Jack Simons,electronic,5.37,5.19
When You're Smiling,Louis Prima,swing,7.445,5.51
Little Musgrave,Martin Simpson,british folk,6.615,3.165
Bad,Matthew Dekay Vs Proluctors,trance,4.59,4.0
Currawong Rise,Dementio13 Feat Pixieguts,,6.21,3.5
Sweet Sweet Intuition,Björk,electronic,6.351666666666667,4.003333333333334
Candy Cane Madness (live version),Lowell George & The Factory,psychedelic rock,2.7425,3.395
Waterfall,Daniel Rossen,indie,3.72,2.2
Chartered Trips,Hüsker Dü,punk,3.3560000000000003,4.7
The Rabbit's Name Was...,A & E Dept,techno,5.11,5.52
Being Held,The For Carnation,post-rock,5.72,3.613333333333333
Almost Crimes (Radio Kills Rem,Broken Social Scene,indie,5.853750000000001,4.00125
Tales Of Cornia (Stevie King Remix),St Michael Avenue,electroclash,6.569565217391304,4.935652173913043
First Carnage,Alan Silvestri,soundtrack,2.5675,4.38625
Silent Motels,Brian McBride,ambient,6.68,4.37
A Version Of Myself,The Go! Team,,4.22,3.86
The Thousandth Landing,Bear McCreary,soundtrack,6.145324675324675,5.008701298701299
Magic species,Astral Waves,electronic,5.55,4.29
Bang Bang,Sara Schiralli,folk,6.8,4.05
Sparkle Up,The High Llamas,lounge,7.5,3.35
"The Cold, The Dark & The Silence",Sea Wolf,indie,4.5746153846153845,2.550769230769231
Pictured Within,Deep Purple,classic rock,5.824000000000001,4.138
Just the Way I'm Feeling,Feeder,rock,5.12,3.841111111111112
-get on fine kramer mix 2,Giant Paw,noise,4.355,4.365
Fallen [Feat. Rani],Delerium,electronic,6.097857142857142,3.507857142857143
Yulia,Wolf Parade,indie rock,6.95,4.7
Tony's theme,Pixies,rock,5.731224489795918,5.283673469387755
Dracula,Philip Glass,soundtrack,2.275,2.555
Detect,Erode,electronic,3.44,5.63
Sweet Little Thing,Lucero,indie,2.7333333333333334,3.8233333333333337
Somewhere,Robbie Williams,british,6.66,5.5448
The Indie Queens Are Waiting,Dan Mangan,indie,6.528295454545455,3.602613636363636
Cross Eyed Mary,Jethro Tull,progressive rock,6.100714285714286,4.56642857142857
"I Wanna Have Your Babies (Live from the Apple Store, iTunes Exclusive)",Natasha Bedingfield,pop,8.13,5.716666666666667
Feel Like Making Love,Goldfinger,punk,6.720000000000001,4.86
Hard to Be in Love With You,Hall & Oates,rock,7.25,5.65
Es waechst uns ueber den Kopf,Endlos,,5.35,5.83
Only (El-P Mix),Nine Inch Nails,industrial,5.95,5.7625
Secrets,The Cure,post-punk,4.314285714285715,4.160952380952381
In the Wee Small Hours of the Morning,Frank Sinatra,jazz,4.989692307692308,3.1443076923076925
Bastard,Ben Folds,piano,5.345454545454545,4.442727272727272
"O.K., This Is The End, Eh?",Bob McKenzie,,7.81,5.33
Faster,Matt Nathanson,pop,7.915739644970414,5.217100591715977
The Spider,Weezer,alternative rock,3.3475,2.74
When We're Dancing Close And Slow,Prince,soul,7.406666666666666,5.046666666666667
Sleep Alone,Moby,electronic,4.883046874999998,3.018828125
Bicycle,Memory Tapes,indie,6.537536231884059,4.125724637681159
Shut Up B*tch,Jarren Benton,,2.35,5.39
Deep Blue,George Harrison,classic rock,5.1045625,3.530625
You're Gone (feat. The Blazed Joker),Kopec,hip-hop,5.88,4.05
I See Fire,Hyper,electronic,5.11,5.52
Broken,Gorillaz,electronic,5.063191489361702,4.179787234042553
Guantánamo,Engenheiros Do Hawaii,rock,7.57,5.5
Amores Extraños,Laura Pausini,latin pop,3.8225,4.460000000000001
Behind The Walls of Sadness,Cawatana,neofolk,5.4,4.23
On the Nature of Daylight,Max Richter,classical,3.9652238805970144,3.203134328358209
Car Song,Elastica,indie,5.1136585365853655,4.171707317073171
Synthacron 8000,Novoue,electronica,5.0775,3.7975
Maiden,MØ,indietronica,7.261309523809524,4.819642857142857
Runaway,Kanye West,hip-hop,5.642857142857143,4.1919047619047625
Snowy Atlat Mountains,Fionn Regan,folk,5.5301923076923085,3.1592307692307697
Harmonia ～見果てぬ地へ～,志方あきこ,goth,5.39170802919708,5.069591240875912
Deity,Wendy Rule,dance,6.446516853932584,4.717303370786517
Close Every Door,Mandragora Scream,gothic metal,4.699139072847682,4.505761589403973
Reel Life (Evolution II),The Cinematic Orchestra,jazz,6.134756097560976,3.5889024390243907
Soul Boy,Melanie C,pop,5.84,4.32
The Jaunt,The Poets of Rhythm,funk,6.84,5.0
Come on a Cone,Nicki Minaj,hip-hop,3.728,5.142
Clasp Hands,The Fall,alternative,4.21,5.71
Big Wheel (Tori),Tori Amos,alternative,5.191,5.497749999999999
All Bad,Kid,hip-hop,3.96,3.18
Burial Site,Skerror,cyberpunk,3.1333333333333333,3.39
Late Night Saturday Call,The Quireboys,rock,3.85,5.64
The Swinging Detective,Barry Adamson,pop,5.333333333333333,4.8533333333333335
War Canoe,Rolf Harris,,3.96,3.18
Girl From Germany,Sparks,new wave,7.78,6.006666666666667
Sentimental Hygiene,Warren Zevon,rock,2.513333333333333,3.3233333333333333
Heart and Soul,Black Rebel Motorcycle Club,rock,5.720000000000001,5.133333333333334
Chapter 322,Gravity Field,metal,6.9,4.455
Expo 2000,The Chocolate Watch Band,garage,2.94,2.025
One Last Time,Ariana Grande,pop,4.182307692307692,4.755982905982908
Mixed-Up Confusion,Bob Dylan,classic rock,6.156666666666666,5.07
Into the Storm,Calmwind,classical,3.4366666666666665,3.056666666666666
What is a Juggalo?,Insane Clown Posse,horrorcore,5.906666666666666,5.680000000000001
The Just Is Enough,Clue To Kalo,pop,6.95,3.995
Ventura Highway,America,classic rock,5.645833333333333,2.6979166666666665
Empire,Alex Bilo & Wit,classical,5.125,5.745
decision,浜崎あゆみ,j-pop,5.165523809523809,5.273428571428572
You'll Never Walk Alone,Frank Sinatra,jazz,6.336666666666667,3.401111111111111
"12 - Table Fixe, Table Sise, NO alcohol music",Zeru ta Lur / Cérou ta Lourre,krautrock,4.898888888888889,4.418888888888889
Give Judy My Notice,Ben Folds,piano,6.559615384615385,4.697769230769231
Por el Amor de una Mujer,Julio Iglesias,spanish,6.81090625,4.126843750000001
ay carumba!!!!,teranoid & MC Natsack,hardcore,3.44,5.63
Friendship,Viper Horse,,3.815,2.945
Vitrines,Léo Ferré,french,6.32,3.23
Shatterday,Vendetta Red,rock,7.732499999999999,5.385000000000001
Go Out And Love Someone,Pogo,electronic,7.05918367346939,4.344081632653061
Shitloads Of Money,Liz Phair,rock,3.41,4.733333333333333
Afro-Blue,John Coltrane,jazz,5.55,4.29
Could It Be,Jaheim,soul,6.330958904109589,2.9790410958904108
I Wish I Was Someone Better,Blood Red Shoes,indie rock,5.037555555555556,5.324666666666667
Goodbye,Negative,glam rock,2.52,5.05
Queue,JOE CLEERE,,4.29,4.68
Fusion (en vivo),Jorge Drexler,spanish,7.26,2.55
Endorphine (Hydroid's Breaking The Law Remix),C-Quence,breaks,7.76,5.65
Cloud 9,Robin Thicke,soul,6.945,3.05
Paradise Tease Mix,Nookie Feat. Larry Heard,chill out,6.32,5.13
Night and Day,Frank Sinatra & Tommy Dorsey,jazz,7.576,4.83
"Biber: Rosary Sonata 1 in D Minor, The Annunciation","Sand, Craig and Dornenburg",classical,6.95,5.0
"Never Let Me Go - MTV Unplugged, 2012",Florence + the Machine,british,7.77,4.14
"Baby, It's Cold Outside",Zooey Deschanel & Leon Redbone,soundtrack,4.32,3.55
"So Rich, So Pretty",Mickey Avalon,hip-hop,2.75,5.75
Triumph der Maschinen,Тбилиси-89,industrial,4.493333333333333,4.623333333333333
Two Sleepy People,Julie London,jazz,6.855333333333333,4.368666666666667
Little Girls,Extreme,rock,3.850000000000001,5.64
Body Electric,Lana Del Rey,indie pop,6.049468085106383,4.832446808510639
Strawberryfire,The Apples in Stereo,indie,4.879,3.249
The Earth's Rotation Around The Sun,Wolfmother,rock,4.495,2.2606818181818182
Tunnel Of Set I,1349,black metal,4.1433333333333335,5.076666666666667
Springfield,Arthur Russell,funk,7.8,5.25
Invocation,Boyd Rice and Friends,industrial,4.4,6.0
Didn't You Know,Christina Antipa,indie folk,5.668293795620437,3.8591970802919713
playin' wit crime feat. Maspyke,DJ Mitsu the Beats,rap,6.8,4.05
In The Olive Garden,Ian Anderson,art rock,5.820000000000001,4.820000000000001
Down In The Churchyard,The Flying Burrito Brothers,country rock,3.05,3.05
U Know What's Up,Donell Jones,soul,6.745454545454545,3.833376623376624
Angels of Victory,Aeoliah,new age,6.382142857142856,3.6090476190476193
Primetime Of Your Life / Brainwasher / Rollin' and Scratchin' / Alive,Daft Punk,electronic,5.86,4.45
Last Breath,Normand Corbeil,,3.0,5.35
Ooh Baby,Bo Diddley,blues,4.702976190476191,3.7617857142857134
Majestic,Killing Joke,industrial,3.08,5.87
Defiance,Object,dark ambient,2.55,4.805
All Your Favorite Bands,Dawes,,5.09,4.21
Naina Laagey,Midival Punditz,electronica,7.55,6.9
Late March,Starlet,indie pop,6.286666666666667,2.6533333333333333
I Feel Love (Donna Summer) (Modus - Cool Summer Mix),Modus,world fusion,6.086493963782696,4.050115694164989
An Apology,Future Islands,electronic,5.65,6.6
Captain forest's word of advice,Domotic,electronic,5.3933333333333335,3.65
Miroku,Maneki Neko,ambient,1.37,0.766
Sasa,"Medeski, Martin and Wood",jazz,7.035,2.96
Louisa,Noël Coward,,4.24,5.19
Hotel Yorba,The White Stripes,rock,6.847931034482759,4.918620689655172
The Language,Drake,hip-hop,6.653333333333333,4.773333333333333
faults,acid android,,4.036666666666667,4.073333333333333
Here for Now,Ani DiFranco,folk,6.058082191780822,4.2904109589041095
Forever,"Drake feat. Kanye West, Lil Wayne & Eminem",hip-hop,6.46,5.41
Prologue,The Antlers,post-rock,5.270508474576272,4.497796610169492
Part VII. Marcus VI:16,Vladimír Hirsch,contemporary classical,5.106666666666667,4.00047619047619
The Day It All Went Wrong,Antiworld,horror punk,4.74,5.045
Al Alba,Luis Eduardo Aute,spanish,4.32,3.55
Iltapäivä Tainan kanssa,Kauko Röyhkä,rock,5.76,4.55
Ansprache an SA & SS 1933,Adolf Hitler,noise,5.681666666666667,5.006666666666667
Blake Midgette: I want to make them think,Chris B. Martin,comedy,4.27,5.0625
Que Lloro,Sin Bandera,latin,7.137500000000001,4.777857142857143
You Know What I Mean,Phil Collins,pop,5.487621951219513,3.9649390243902434
"Dark, Dark My Light",The Ascent Of Everest,post-rock,5.0325,2.98
Lamb And The Lion,The Mae Shi,indie rock,7.206666666666666,4.7
Kop Kulture,Sue Ann Harkey,indie,4.96,4.25
Cocktails for Two,Spike Jones,big band,6.65,4.77
