,track,artist,genre,valence_tags,arousal_tags,lyrics
3491,protect me you,Sonic Youth,noise rock,4.836666666666667,4.091666666666667, Protect me from ravagement I am ten years old I don't know what I do Protect me myself I am fourteen There's nothing to do Protect me yourself I am sixteen Protect me from starving I am eighteen Protect me you I don't know what you do Protect me demons That come at night I don't know what they say Their whispering Sends the night air away And makes me forget I hope they come Again and again  I hope they come Again and again I hope they come again Again Again Again
3493,Village Girl,Hanoi Rocks,hard rock,3.85,5.64,"You look like a village girl to me But you stepped into my life from a magazine You were like a village girl to me But you walked into my life off the record machine Oh village girl, village girl Yes, you sure make me hot You can't imagine all the things I'd do If I'd only get a night to share with you If I call you, tell me would you come, Baby Would you try me and check out How good, how good I really am You became a legend in my life When I saw you in a picture topless, you were topless, Mama Oh yes, your music means a lot to me But your face and your body, they drive me crazy The only love that exists to me is sex And thats what i'd like to share with you My imagination always runs away with you When i'm with any of my girlfriends i imagine i'm with you And the morning after when I had left yeah The only thing between us two would be the memory Just one time, oh check how good, how good i really am"
3494,Stabat Mater,Woodkid,alternative,7.19,4.8," In the glorious days till we lost our way Hey, do you recall when the war was just a game? Now the wind ventures to other plains Hey, when will I see you again if I go? This train whistles and blows all sounds away Hey, how could we be close again?  Now the night is bathing in disgrace Hey, do you still braid some flowers in your hair? Comes the sound of boots and metal chains Hey, will the perfume of the daisies remain? A circus of horses is dancing in the bay Hey, now the fire is in the way The past is sucked by quick-sands I’m afraid Hey, do you recall when the war was just a game?"
3498,Slow and Easy,Bulletboys,glam metal,3.85,5.64,"With a trash can mouth and a fucked up 'tude She turned her first trick at twleve Her veins cold black from a life on smack Baby she was raised in Hell I trip 'cause I really know her well I dig how quick you try and please me Nothing I love more, roll on over I'll refill thee Slow and easy Slow and easy The taste of flesh, uh huh Slow and easy Has it always been your wet dream You're lookin' killer on the big screen Give it to her, Jimmy Dean Whoa Whoa"
3500,Lonewolf McQuade,Kenotia,rock,3.536666666666666,3.36,"So this is where that road goes The shaded back road that desperate chose It leads him here to his last fight And it's ticking by This fight he's failing losing pieces of his life This picture's fading, there are memories on the line And everything he treasures he's offered up, they're gone forever And every last bit is sold So one more battle can he turn around Its all depending on this man in his final round With every step he finds that vision gets a bit more hazy He fights for balance struggling in the wake of fragments of dreams And they're ending here, lying broken dying at his feet Will he turn and leave?"
3501,He Comes,De La Soul,hip hop,7.25,5.65,"""Oh, whaddya know? He comes""  Down, like water, fresh out the clouds clown Ground you like terrible weather Nobody does it better than I, so approved by Carly Simon Most rappers is real hard, but still hardly rhymin To all - rise and shine - give God the glory I already give a percent of mine to Bert & Cory And still got bills and employees to pay So excuse me Lord, we'll settle up towards the end of my days My ways of control is hard to swallow Known to lead, but some would rather see me follow behind Sorry to dis-appoint, but dis joint's mine Dis-play your indie but say no - - more or I'll blind you like Spit did to Ramo - to the dirt - and edit the clip and lost Kano My mens wear problems like Timbs See it all in they face, ask Mase, he got wars to win Scores to settle, crews to crush You rush right in to see him do it with a smile It's Long Isle y'all, longevity sustainin my celebrity status From AM to PM, you see him on file y'all I was told to step righteous, so when it's done Everyone will say I stepped right And whether through religion, or stopped by the cop Shinin his flash in my face, I'm bound to see the light ""A few short words, and whaddya know?"" ""Oh, whaddya know? He comes""  Aiyyo I'm up against these walls, here's my back stiff straight up Dazzle and razzlin broads like I'm little Juan Magic Magnetically handle mics, they don't drop Top drama every time these commas don't drop Pop spots like lint on your shirt, the net worth To shoot the rock homey in many courts of ball Four couldn't do it, so we bring all six I circumcise the track, you just a dick - overlapped and hooded Skin repeated like Stutterin John I repeat like yesterday, it don't stop George of this poor life pop, put to Scarlet In a place she believes, much better than your lies She say she lookin better in my eyes, bullshit! Same crock she done ran to duck, crammin to fuck I put the pudding on her like Bill Cosby I tried to speak my piece in court but Judge Mills paused me Bifocusedly die hopeless sometimes Yo cry your poker face, you oughta try it one time When God is an iPod, you stand to download Demanded like slaves on trial - we want free Man cock aim ready, it's time you MC So you rappers bust bee-bee guns, graffiti runs Through my veins since cable with the wired remote Woodgrainin like you wired his float C'mon, Pretty Toney and De La Soul We was rhymin through the frozen street since 8 years old Take us back to eighty-eight, you couldn't catch our flow A group of kids so original  You heard?   Tony 'Tana with big hammers for bad manners who got 'em We kiss cannons for Scrangelous crew, and his whack dancers Bitin is forbidden pah, pay that tax And don't you ever look at us funny - boy, we'll bring rap back And that'll hurt you like Superman, chased by a group of men With dyna-mics, real hip-hop'll do you in Floor you like Loo Goo Kim, or Moo Loo Inn Hula hoop all bitches crew full with brand new Keds Cutmaster kill 'em, make sure we cut classics Buck bastards in broad day and tuck caskets Next to Uday and Qusay, how can the group shoot the PA And just lay whooptay whooptay? Use the ruse, sport beads and snatch a dude's toupee Since tunin into T-La Rock'n AJ Ghostface gats is freshed squeezed like a glass of OJ Girls you can go cruisin in my OJ ""A few short words, and whaddya know?"" ""Oh, whaddya know? He comes"""
3503,Quand Vas Tu Rentrer?,Melody's Echo Chamber,dream pop,7.52,4.9," Est-ce que je vois De ma chambre lasse ? Si tu t'endors ; fais vrille, briser T'effaces  Quand vas-tu rentrer ? J'ai froid  Est-ce que j'entends De ma chambre lasse ? Les phares de la rue Ton ivresse passe  Quand vas-tu rentrer ? Quand vas-tu rentrer ?  Est-ce que tu le vois ? Notre amour qui passe Est-ce que t’écris là Tu ne liras jamais de traces Quand vas-tu changer ? Quand vas-tu rentrer ?"
3504,Two Doves,Dirty Projectors,experimental,6.324,4.994,"Geranium kisser Skin like silk and face like glass Don't confront me with my failures Kiss me with your mouth open For your love, better than wine For your cologne is sweetly fragrant Call on me, call on me, call on me Your hair is like an eagle Your two eyes are like two doves But our bed is like a failure All day up in the valley At the waning of the light To the chamber that conceived me Call on me, call on me, call on me Geranium killer Throat of soil of and mind like stone Please don't defend a silver lining Around the halo of what is already shining When all the planets are aligning For an afternoon that's never ending Call on me, call on me, call on me"
3505,Fibonacci Sequence,BT,electronic,5.254356435643565,3.850693069306931,"One Two Three Five Eight Thirteen Twenty-one One Two Three Five Eight Thirteen Twenty-one One Two Three Five Eight Thirteen Twenty-one Mathematics is the language of nature Mathematics is the language of nature Mathematics is the language of nature Eight Thirteen Twenty-one Mathematics is the language of nature One Two Three Five Eight Thirteen Twenty-one One Two Three Five Eight Thirteen Twenty-one One Two Three Five Eight Thirteen Twenty-one One Two Mathematics is the language of nature Eight Thirteen Twenty-one One Two Mathematics is the language of nature One, one, one, one Mathematics is the language of nature One, one, one, one"
3506,Class Historian,Broncho,indie pop,8.42,6.185,"'Til now, I'm doing great Doing well is pretty vague Single mama I wanna get that number You look as strong as you did before But you know we're all tied, one to one Class Historian You cut in line, you're cutting cake You cut a line, was a big mistake But you can get back home, you can get back down You know that you're cutting ties when you cut in town And you know we're all tied, and it tied at one Class Historian You know you really gonna live your sueños You know you really gonna wet my dream But you know you got it up, you gotta get that number You look as strong as you did before But you could get back home, you can get back down You know that you're cutting ties when you cut in town But you could get back down, you can get back down You know you're catching the fever, you know you're catching the fever You know that we're all tied, and it tied at one Class Historian We're all tied, and it one to one But you know this as class historian We're all tied, and it one on one But you know this as class historian Well you could get back down You could get back down ('storian) Back down you could get back down ('storian) Back down you could get back down ('storian) Back down you could get back down ('storian) Back down you could get back down ('storian) Back down you could get back down ('storian) Back down you could get back down ('storian) And you could get back down you could get back down And you could get back down you could get back down And you know this class historian"
3508,JFC,The Acacia Strain,deathcore,5.0,4.17,"I am the end of the world When the time is right you will know my fucking name Lie in the gutter and pray to the god of I don't give a fuck This isn't an anthem, this is a lullaby So go to sleep and wish that you'd never wake up They all deserved to die I pushed the button, I watched the sky rain death Consider this global abortion Consider this global abortion I now know what your future holds I am all knowing and almighty You will honor and revere True survival is pouring salt in the wound You will honor and revere I hold your pathetic lives in my hands If you won't die for me, you will die because of me I pulled the trigger on the entire human race This is as big as murder-suicide gets I am the end of the world I am the end of the world I am the end of the world I am the end of the world I am the end of the world I am the end of the world I am the end of the world I am the end of the world I am the end of the world My dick now lies in your rotting mouth My dick now lies in your rotting mouth Nothing to do now but watch the world die I am the end of the world"
3510,I'm Super,South Park,soundtrack,7.055,4.905," Bombs are flying People are dying Children are crying Politicians are lying too Cancer is killing Texaco's spilling The whole world's gone to hell But how are you? I'm super, thanks for asking All things considered, I couldn't be better I must say I'm feeling super no, nothing bugs me Everything is super when you're... Don't you think I look cute in this hat? I'm so sorry Mr. Cripple But I just can't feel too bad for you right now Because I'm feeling so insanely super That even the fact that you can't walk can't bring me down  He's super thanks for asking All things considered, he couldn't be better he must say  I'm super no, nothing bugs me. Everything is super when you're... Don't you think I look cute in this hat these little pants This matching tie that I got at Vogue? I'm super! In the barracks and the trenches as well  Stick 'em up!  Big Gay Al says do ask do tell  Skittles!  Yes he's super and he's proud to convey:  OK!  Everything is super when you're gay, when you're gay!"
3513,Side Show,Barry Biggs,reggae,5.98,4.27,"Step right up, hurry, hurry Before the show begins, my friends Stand in line, get your tickets I hope you will attend It'll only cost you fifty cents to see What life has done to those like you and me See the man with the broken heart You'll see that he is sad He's hurt so bad (So bad, so bad) See the girl who has lost the only love she's ever had There's got to be no sadder show to see No doubt about it, satisfaction's guaranteed So let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry Let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry See the man who's been cryin' for a million years So many tears (So many tears) See the girl who's collectin' broken hearts for souvenirs It's more exciting than a one man band The saddest little show in all the land So let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry Let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry So let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry Let the side show begin Hurry, hurry, step right on in Can't afford to pass it by Guaranteed to make you cry Let the side show begin Hurry, hurry, step right on in"
3514,Under My Bed,Meiko,indie,6.623138297872339,3.5837765957446814,"Now my eyes are wide open Now that every thing's been stolen And I'm here to get it back from you See I ain't wasting no more time Gotta take back whats mine What else am i suppose to do Here I am With my heart on the floor And my love out the door You should be knocking But there it goes I got nothing to show for Except pictures i posed for But i keep them in a box under my bed I told you time and again That you'd never win I told you time and again But you keep doing the same old things When i thought you would change I told you time and again Here i am With my heart on the floor And my love out the door You should be knocking But there it goes I got nothing to show for Except pictures i posed for But i keep them in a box under my bed Oh, ooooo, oh oh Ooooo, oh oh Ooooo, oh oh Oh, ooooo, oh oh Ooooo, oh oh Ooooo, oh oh Here i am With my heart on the floor And my love out the door There it goes I got nothing to show for Except the pictures i posed for Oh, ooooo, oh oh Ooooo, oh oh Ooooo, oh oh Here i am With my heart on the floor And my love out the door You should be knocking But there it goes I got nothing to show for Except pictures i posed for But i keep them in a box under my bed"
3517,Faster and Faster to Nowhere,Donna Summer,disco,5.37,5.19,"Spoken: Where am I going? What is the place? Somebody help me outta here Oh I'm walking faster, faster and faster to nowhere Oh I'm running slower, slower and slower to somewhere 'cause the city's closing tighter and tighter around me It's a nightmare, daymare, it's a badmare No matter which way-mare Spoken: Seems that there must be some way to get out But I just can't find it People pushing, hustling, rushing on into the future Windows open, closing, in a way that they just never used to Oh there's violence lurking in the alleys Where no one should dare go So keep walking faster, faster and faster to nowhere Spoken: I gotta get out, somebody...that guy came at me with a gun The city closing in Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Children crying, screaming, but no one lets on that they hear them It's getting louder, louder, surely that someone must hear them 'cause the city's closing tighter and tighter around me It's a nightmare, daymare, it's a badmare No matter which way-mare Spoken: Help me, I wanna get out Cut it out! Stop closing in on me HELP!!! Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little Trip to nowhere, trip to nowhere, trip to nowhere We're gonna take a little"
3518,Gravity,John Mayer,blues,4.562872340425531,3.6679787234042553," Gravity is working against me And gravity wants to bring me down  Oh, I'll never know What makes this man, with all the love that his heart can stand Dream of ways to throw it all away  Woah, woah Gravity is working against me And gravity wants to bring me down  Oh, twice as much ain't twice as good And can't sustain like one half could It's wanting more that's gonna send me to my knees   Oh, twice as much ain't twice as good And can't sustain like one half could It's wanting more that's gonna send me to my knees Woah, woah Gravity, stay the hell away from me Woah, woah Gravity has taken better men than me Now, how can that be?  Just keep me where the light is Just keep me where the light is Just keep me where the light is Come on, keep me where the light is Come on, keep me where the light is Come on, keep me where, now, keep me where the light is"
3520,Broken Wings,Clay Aiken,pop,4.4700000000000015,4.245,"Baby don't understand Why we can't just hold on To each other's hands This time might be the last time I fear unless I make it all so clear I need you so Take these broken wings And learn to fly again And learn to live so free And when we hear the voices sing The book of love will open up And let us in Take these broken wings Baby I think tonight We can take what was wrong To make it right Baby it's all I know That you're half of the flesh And blood makes me whole Need you so Take these broken wings And learn to fly again And learn to live so free And when we hear the voices sing The book of love will open up And let us in Take these broken wings You got to learn to fly And learn to live so free And when we hear the voices sing Let us in Let us in Baby it's all I know That you're half of the flesh And blood makes me whole Yeah, yeah, yeah Yeah, yeah so Take these broken wings And learn to fly again And learn to live so free And when we hear the voices sing The book of love will open up And let us in Take these broken wings You got to learn to fly And learn to live so free And when we hear the voices sing The book of love will open up And let us in"
3521,Specialist,Sage Francis,hip-hop,2.7233333333333336,3.36,"The one that I'm with thinks sex is a beautiful thing And that's simply adorable When my time is affordable Dimes pay the price I get abusive and that's the truth It's just a fucking shame this is how I choose to communicate Excuses I produce have their roots in the music I make She's not a fan nor am I famous I may just change and adjust when I branch out Leave, get off my damn couch and achieve What I dream about leave my house hand out my keys To the sleepless beauty who failed math class and can't count her Z's The tree dies She says that she's mine she's my proprietress Can't hold on to most of what I owned Besides she likes to kiss and that's cute I hug her till I start to hurt her She wants to dance to my pulse but I've got heart murmurs A shark circles our lifeboat till its fin folds The monster we created might choke in clothes I'm naked walking tight ropes without big toes Couldn't see this with the night-scope if my skin glowed Fallen Calling for a safety net The great white might drain me of my life Bite into my veiny neck where dreams are falling asleep Could dry up once she sees that I bleed off beat Head over heels cause she's tripping on her own feet That puzzled look on her face still isn't complete She gives bits and pieces of herself While I'm breaking myself open I pour my contents to her shelf Pardon me but is that me wearing my heart out on my sleeve With razor sharp teeth gnawing at my wrist how beautiful is this The most beautifullest thing in this world Is making up words when I have none else left to say to a girl Making her curl up in a ball in a corner of my eye Taking a time out I don't want her to cry I don't ever want to be considered the sort of guy Who says, ""I just might break your face tonight"" I spread my love like the legs of a crack whore We sleep together but don't sleep to keep it simple You dance around me like a fire blow me away blow me away I spread my love like the legs of a crack whore We sleep together but don't sleep to keep it simple You dance around me like a fire blow me out When I send you love poems in the form of smoke signals Over average marriage materialist mister righteous A savage miscarriage of just us just us And a dust that never settles I'm restless spread some metal to make it weep Cause discussing the ugly nobody wants to fuck with Don't touch me Under appreciative with a with a hundred weaknesses What do I need to live? The blood I bleed is thicker than the skin I shoot people with Need a fist to the air Pretend to make believe she cares To open up old wounds and usual bruises on my ego appear I'm a low self-esteem engine in need of a horsepower Out of sleeping powder Dark clouds follow me with heat seekers I need a colder shower The showboat won’t expose his open-ended quest Cause it won't float if it turns out these are permanent echoes in his chest I think its best to turn the reverb down Kill the delay Get me the fuck out of this cave I could paint you pictures all day I'm not gonna pander to Neanderthals that way I'm not gonna pander to Neanderthals today The one that I'm with thinks sex is a beautiful thing She thinks I'm something special She's my specialist More beautiful than sex Cause only something like sex Makes something so lovely turn ugly and fuck up shit I'm holding a sleepless beauty pageant On my shark-infested waterbed until it's punctured I spread my love, spread my love, spread my love until I pull a muscle I spread my love, spread my love, spread my love until its see through Spread my love like the legs of a crack whore We sleep together but don't sleep to keep it simple You dance around me like a fire Blow me away blow me away blow me away blow me away I spread my love like the legs of a crack whore We sleep together but don't sleep to keep it simple You dance around me like a fire blow me out When I send you love poems in the form of smoke signals"
3523,Who's To Blame,Sacred Reich,thrash metal,3.0800000000000005,5.87,"Johnny, can you hear me? Turn that music down You're making too much noise I mean it, do it now All that stuff is evil Ozzy, Judas Priest Theres backwards messages in that stuff That lead you to the beast Johnny, can you hear me? Open up that door I've been calling you for hours I won't say it anymore Just wait until your dad gets home And sees what you have done Kicked out of school, you've got no job You useless deliquent bum Oh my god, it's Johnny Hanging by his neck All those metal albums Have led him to his death Now it's time for parents To open your ears and listen Maybe it's to late To see what you've been missing Music is no cause of death It's you that suffocates If you had opened your eyes and ears You'd see just who's to blame Who should be responsible for a life that's not on track? Who's the one who must be there to see it gets put back? Were you there to hear the cries of a person in need? Were you there to see the signs Or were you too busy? Now it's time for parents To open you ears and listen Maybe it's too late To see what you've been missing Music is no cause of death It's you that suffocates If you had opened your eyes and ears You'd see just who's to blame Who should be responsible for a life that's not on track? Who's the one who must be there to see it gets put back? Were are you to hear the cries of a person in need? Were you there to see the signs Or were you too busy? Who's the cause? Who's to blame For a life not worth living? Is it parents, family who take without giving So next time that you close you eyes And choose to shift the blame Remember you could save a life So, really who's to blame..."
3525,We're Not In Kansas Anymore,Miss Fortune,reggaeton,5.97,5.66,"I don't know what you've been thinking, but things have changed That much is obvious, but what's got me oblivious is Chasing this tornado, but I think I'm okay To step out into the sunlight and let my life rearrange When it's clear, I'll believe everything just happens for reasons we can't explain I don't know what you've been thinking, but things have changed and that much is obvious But what's got me oblivious is the changes in the weather And what have I been missing out on? Why aren't we together? Was it something I said wrong? Was it something that I did? That made you forget the promise you made and look elsewhere? I've been chasing this tornado, but I think I'm okay To step out into the sunlight and let my life rearrange When it's clear, I'll believe everything just happens for reasons we can't explain So just back up these words you've been saying for so long And when you've got it all figured out, you'll be sorry I moved on I don't know what you've been thinking, but things have changed That much is obvious, but what's got me oblivious is Chasing this tornado, but I think I'm okay To step out into the sunlight and let my life rearrange When it's clear, I'll believe everything just happens for reasons we can't explain"
3526,From Beyond (the Grave),Aborted,metal,3.69,5.25,"From beyond the grave From beyond the grave From the cradle to the grave Following your life, bloodstained Closer to death, so arousing A whiff of formaldehyde as foreplay Your eternal unrest, so amusing From beyond the grave Follow your gurney, cumstained Closer to me, so perverted Rigor mortis, part of my horrorscope Once upon the slab, now in my bed Now let us pray From the cradle to the grave Your body lies rotten From the pleasures I have begotten Your corpus my whore to enslave Partake in my madness My luscious cunt from the sepulcher Pertain to my madness My special cunt from the sepulcher By death betrothed to the grinding beef of my package Your sullied rotten cave, a fantastical musky present With every thrust I regain lust Of sullied rotten cave enslaved From the cradle to the grave Your carcass, my grand amour Molten out eyesockets, my fuck du jour You’re my sexual plat de resistance My freaky decomposing slut Cumstained, depraved, your death I celebrate Deeper and deeper, from the cradle to the grave Cumstained, depraved, your death I celebrate Deeper and deeper, from the cradle to the grave Now let us pray From the cradle to the grave Your body lies rotten From the pleasures I have begotten Your corpus my whore to enslave Partake in my madness My luscious cunt from the sepulcher Pertain to my madness My special cunt from the sepulcher Your carcass, my grand amour Molten out eyesockets, my fuck du jour You’re my sexual plat de resistance My freaky decomposing slut You are wrecked beyond the grave! You are wrecked beyond the grave! You are wrecked beyond the grave! You are wrecked beyond the grave!"
3528,Burning Up,Ladytron,electronic,5.817222222222222,4.433333333333334," I wrote a protest song about you, about you Set off on the long march without you, without you  Set off on the long march without you, without you I wrote a protest song about you, about you About what's left that lies between us, I'm walking So many things worth burning for  I set myself on fire without you, without you I wrote a protest song about you, about you That not a soul was meant to hear, except you  I wrote a protest song about you, about you I cheated gravity to chase you, to chase you And through the burning space between us, you're falling You have a long way, long way to fall  I set myself on fire without you, without you I wrote a protest song about you, about you That not a soul was meant to hear, except you So many things worth burning for So many things worth burning for So many things worth burning for So many things worth burning for So many things worth burning for So many things worth burning for So many things worth burning for"
3531,Static,Godspeed You! Black Emperor,post-rock,6.298604651162791,4.7265116279069765,"  At the tone... 3 hours, 21 minutes; coordinated universal time  ...prepared in innocence to meet our king of glory And so we have this You have it in your secret windows And you're understanding to understand it and to bring it forth It takes minute detail It takes a holy life It takes motions It takes dedication It takes dedication It takes a death And only God can allow it And you couldn't do it if you're not the seed of God And so the path through the great corridors These are corridors unto his perfection That is which the prophet and the Urim and Thummim has penetrated That through this great sea of blackness That I penetrated through these corridors And I went through that last segment Where I went through these dark serpentines I passed through that corridor Where they sat, where they are And when you penetrate to the most high God You will believe you are mad You will believe you've gone insane But I tell you if you follow the secret window And you die to the ego nature You will penetrate this darkness Oh yes, there's many a man or woman That's been put in the insane asylum When this has happened to them And they're sitting there today, people think they're insane But they saw something that's real And they see it when they're on drugs The only thing is they see it Not through the light of God, and the way I show you I show you to see it through the light of God And the understanding of God Because when you see the face of God, you will die And there will be nothing left of you Except the God-man, the God-woman The heavenly man, the heavenly woman The heavenly child There'll be prayer on your lips day and night There'll be a song of jubilee waiting for your king There will be nothing you will not be be looking for in this world Excepting for your god This is all a dream A dream in death And so I went through that with you I encountered Hell and the great serpentines of the highest order And I went through that when I showed you chart #3 The question is asked in Urim and Thummim concerning the pit This horrible pit of miry clay Urim and Thummim You can ask me a question If it's asked, from the right being or the right soul Out of Urim and Thummim I can give you unspoken words that's never been spoken It's not even in your Bible Yet, it does clarify what is spoken in the Bible...  ""]"
3534,Electricity,2PM,k-pop,6.6,4.836666666666667,"Jyp Oh! 2PM We're back! (Taecyeon) Come here, come here Let me move your body baby Come here, come here Let me move your body baby Give it to me, give it, give it to me Baby give it to me, give it, give it to me baby Come here, come here Let me move your body baby Come here, come here Let me move your body baby Give it to me, give it, give it to me Baby give it to me, give it, give it to me girl  Naneun meomchul jul moreuneun eneojaijyeo Eumakman neoheojumyeon nan kkeut eopshi umjigyeo Neoeui onmome piroreul modu da pureo Julke eoseo hihwereul jweo naege Nae eumageun neoeui momgwa maeum sogeuro Deureogaseo modu jjarithage mandeureo Ja shijak handa Jashi jak handa Jashi jak han da ja One Two Three  (Let me touch ya) and give you Electricity (Nuneul matchweo) modeun geokjeongdeul ijeo beorigo Nae apeseo byeonhaneun pyojangeul Neomu bogo shipeo, neomu bogo shipeo  (Let me rock ya) and give you Electricity (Naege matgyeo) meori kkeutbuteo bal kkeutkkaji Peojyeoganeun jeonyureul neukkyeo bwa Do you feel it baby, do you feel it baby  Nal mannagi jeon modeun saenggakdeureun ijeo Naeui meollodi naeui rideumeul deureo Yageun yaksaege jinryoneun naege matgyeo Jeomjeom momeui byeonhwareul neukkyeo Wae ajikdo mameul gyesok jorigo isseo Neoneun amu saenggakdo hal piryoga eopseo Ja shijak handa Jashi jak handa Jashi jak han da ja One Two Three  (Let me touch ya) and give you Electricity (Nuneul matchweo) modeun geokjeongdeul ijeo beorigo Nae apeseo byeonhaneun pyojangeul Neomu bogo shipeo, neomu bogo shipeo  (Let me rock ya) and give you Electricity (Naege matgyeo) meori kkeutbuteo bal kkeutkkaji Peojyeoganeun jeonyureul neukkyeo bwa Do you feel it baby, do you feel it baby  Open your heart and let the music go into your soul Modeun geol da ijeobeorige mandeureo jul geoya Naegero wa meoritsogi bokjabhaejil ttaemada I can give you Electricity, I can give you Electricity oh  (Let me touch ya) and give you Electricity (Nuneul matchweo) modeun geokjeongdeul ijeo beorigo Nae apeseo byeonhaneun pyojangeul Neomu bogo shipeo, neomu bogo shipeo (Let me rock ya) and give you Electricity (Naege matgyeo) meori kkeutbuteo bal kkeutkkaji Peojyeoganeun jeonyureul neukkyeo bwa Do you feel it baby, do you feel it baby  Come here, come here Let me move your body baby Come here, come here Let me move your body baby Give it to me, give it, give it to me Baby give it to me, give it, give it to me baby Come here, come here Let me move your body baby Come here, come here Let me move your body baby Give it to me, give it, give it to me Baby give it to me, give it, give it to me girl"
3537,Hedonism (Just Because You Feel Good),Skunk Anansie,rock,4.148108108108109,3.939459459459459," I hope you're feeling happy now I see you feel no pain at all it seems I wonder what you're doin' now I wonder if you think of me at all Do you still play the same moves now? Or are those special moods for someone else? I hope you're feeling happy now  Just because you feel good It doesn't make you right, oh no Just because you feel good Still want you here tonight  Does laughter still discover you? I see through all those smiles that look so right Do you still have the same friends now To smoke away your problems and your life? Oh, how do you remember me The one that made you laugh until you cried? I hope you're feeling happy now  Just because you feel good Doesn't make you right, oh no Just because you feel good Still want you here tonight, I want you  Oh no Just because you feel good Doesn't make you right, oh no Just because you feel good Still want you here tonight, I want you Just because you feel good Doesn't make you right, oh no Just because you feel good Still want you here tonight, I want you  I wonder what you're doing now I hope you're feeling happy now I wonder what you're doing now I hope you're feeling happy now"
3538,High Above,Samael,industrial metal,6.715,6.198333333333334,"While our souls fly high above Our bodies play their favorite games We climb, we climb towards the light Crawling on each other's skin Crawling on each other's skin We're reaching out to a higher ground We're heading for a higher height Down, down, down, yeah I'm gonna take you higher baby While our souls fly high above Time's getting diluted We feel at one with everything We're alive And we're crawling on each other's skin The atmosphere is electrified Our vibrations make it all so real Cosmic pulses getting louder Our hearts are beating harder As I move, I move inside of you We feel at one with everything Rhythmic lightnings of our storm Smooth, smooth I dance you deep Arise your tears to grow our dreams Far, far from here we go To places we've never been, places we've never seen We are one with everything We're alive We're reaching out to a higher ground We're reaching for a higher height Down, down, down yeah I'm gonna take you higher baby While our souls fly high above Hearts speak aloud secrets never told While our souls fly high above Down here silent is the loudest scream We move away to where we meet Embrace the space that waits for time Believe in us in you and me Cross the line of what is known We're one with everything We're alive..."
3539,Other Ways,Trevor Hall,acoustic,7.038481012658227,3.373037974683544," As I walk on down, I feel like a clown In a circus of my own Oh, my cover is blown Feel like I got a heart made of tin I thought of you this morning  Well I sleep into a state As I awake Well I start to find That I can't get your smoke out of my eyes I guess I lose, I guess you win I thought of you this morning  Well, I think about all the other ways I could've played All the other simple moves I could've made All the other cards that I could've dealt All the books I didn't read upon my shelf All the other ways I could've sung my songs I've realized that none of it went wrong It was all play, how could it be any other way? How could it be any other way?  Now that the chains are off, I'm free to roam Everywhere I go, I feel like I'm home Nothing hides, everything is shown She is always with me, I'm never alone I guess you lose, I guess I win I thought of you this morning Well, I think about all the other ways I could've played All the other simple moves I could've made All the other cards that I could've dealt All the books I didn't read upon my shelf All the other ways I could've sung my songs I've realized that none of it went wrong It was all play, how could it be any other way?  How could it be any other way? How could it be any other way? It was all play, how could it be any other way? It was all play, how could it be any other way?  (How could it be any other, how could it be any other, how could it be any other way?) It was all play, how could it be any other way? (How could it be any other, how could it be any other, how could it be any other way?) It was all play, how could it be any other way? How could it be any other way?"
3540,Running Joke,Queens of the Stone Age,alternative rock,2.54,2.045, When I was a little boy I looked under the stairs The king and the pawns Were caught unawares Standing in the shadows A whisperer to be Just fishing in the darkness Of possibilities  Just Look At you now Yeah Look at you now Yeah Oh Look at you now  Among such style and grace Our highest hopes None standing still The running joke Where goes the warm embrace it fades Without return That lives to slip through fingertips and burn Just Look At you now Oh Look at you now Oh Look at you now Oh Look at you now
3541,Here There and Everywhere,The Beatles,pop,6.25,3.7439999999999998," To lead a better life I need my love to be here  Here, making each day of the year Changing my life with the wave of her hand Nobody can deny that there's something there  There, running my hands through her hair Both of us thinking how good it can be Someone is speaking, but she doesn't know he's there  I want her everywhere and if she's beside me I know I need never care But to love her is to need her everywhere  Knowing that love is to share Each one believing that love never dies Watching her eyes and hoping I'm always there  I want her everywhere and if she's beside me I know I need never care But to love her is to need her everywhere Knowing that love is to share Each one believing that love never dies Watching her eyes and hoping I'm always there  I will be there and everywhere Here, there and everywhere"
