track,artist,genre,valence_tags,arousal_tags
Farewell,Rosie Thomas,sad,3.872941176470588,3.681764705882353
La douleur,Windy & Carl,ambient,5.485,3.91
Blue Valentines,Tom Waits,blues,4.379166666666666,3.690740740740741
Dance Until It's Tomorrow,Lavender Diamond,indie,6.983333333333333,3.76
Manhã de Carnaval,Luiz Bonfá,guitar,7.236666666666666,3.7
The Once and Future King,Bloc Party,indie rock,7.59,5.246666666666667
17,Perfume Genius,indie,5.822,3.622
Dry Grass & Shadows,Alela Diane,folk,5.388857142857144,3.5628571428571427
Lied von den Vergessenen,Rosenstolz,pop,5.83,7.27
Londyn,L.Stadt,indie,5.71890625,4.7790625
In C,Acid Mothers Temple & The Melting Paraiso U.F.O.,experimental,5.88,4.05
Edge of The World,El Musico,,3.845,5.0
To Speak of Solitude,Brambles,ambient,5.55,4.29
Dire Snowstorm,Daniel Lippert,,3.1133333333333333,4.003333333333333
Never Knew Love Like this (W/cherrelle),Alexander O'Neal,,6.4325,4.5175
Intro for the Glory,J Orphic,soundtrack,5.74,5.24
Sunshine (Featuring Sean Lenno,Handsome Boy Modeling School,hip-hop,3.15,3.32
Cutting Ice to Snow,Efterklang,post-rock,5.306666666666667,3.7
"ORE - Three is an orgy, four is forever",Ordo Rosarius Equilibrio & Spiritual Front,neofolk,4.466666666666667,2.98
The Return,Mystikal,hip hop,3.85,5.64
Don't Let It Break Your Heart,Coldplay,alternative rock,7.308750000000001,4.895833333333333
Quid Agam,Corvus Corax,medieval,5.74,5.24
It Was A Very Good Year (with,Ray Charles,soul,5.616666666666666,4.301111111111111
Exactly Where I'm At,Ween,alternative,7.8,5.25
Every Shining Time You Arrive,Sunny Day Real Estate,indie,4.583541666666668,4.2800520833333335
"Outta Me, Onto You",Ani DiFranco,singer-songwriter,6.81,5.14
Ich-AG,Rainald Grebe und die Kapelle der Versöhnung,rock,5.42,4.39
The World You Love,Jimmy Eat World,rock,6.996111111111112,4.649444444444445
Cherry Pie,Sade,soul,6.5414666666666665,4.196533333333334
Transcontinental,Pedro the Lion,indie,6.1066666666666665,3.433333333333333
Last Chance At Keeping It All Together,Richey Hackett,electronica,1.715,1.805
11 A Punch Up At The Wedding,Radiohead,rock,5.17,6.59
Tatu (Part 1),Miles Davis,jazz,4.7,4.965
Mother's Love,Piana,electronic,4.82,4.1
cloudy_thump_dance,Bridge Underwater,noise,5.91125,4.6725
Never Met A German,Brazilian Girls,electronic,7.842413793103447,6.570344827586208
Proudest Monkey,Dave Matthews Band,rock,6.028631578947369,3.4583157894736845
Serpente,"Mickey Finn, Cuong Vu",,3.56,5.51
Bhooli Huyi Yaadon,Mukesh,indian,5.776666666666667,3.7366666666666672
I Wish I Was Queer So I Could Get Chicks,Bloodhound Gang,alternative rock,8.37,6.32
Oh Mother,Christina Aguilera,pop,4.859811320754717,4.5958490566037735
Hour of the Wolf,Christian Death,deathrock,4.515,4.83
Psycho Candy,The Jesus and Mary Chain,post-punk,4.362539682539683,2.524285714285715
To Protect The Family Name,Pedro the Lion,sleep,3.301287425149701,2.8799101796407185
Rage: Man,Mogwai,post-rock,6.225294117647059,2.658627450980392
Those Were the Days,Angel Olsen,,6.42,2.76
Ramona (Live From Portland),Guster,,3.34,1.405
Put It Out For Good,Amy Ray,rock,5.735000000000001,5.151666666666666
Waterfalls,Paul McCartney,soft rock,6.782038834951456,3.679514563106796
RED (Live Ver.),High And Mighty Color,,5.68,4.27
Far Away,Cut Copy,electronic,7.540897435897435,5.168717948717949
Rearranged,Limp Bizkit,nu metal,3.89,6.45
Spass,Grossstadtgeflüster,german,7.42,3.17
Shirts for Pennies,Edison Woods,indie pop,3.34,1.405
Follow Me Down (feat. Sleepy Sun),UNKLE,electronic,5.02,3.775
Old Laughing Lady,Neil Young,acoustic,4.48,3.722
Last One Standing,Neil Finn,pop,6.976666666666667,3.7066666666666666
Here He Comes,Will Smith,hip-hop,7.25,5.65
Vultures,Glass Pear,alternative,5.590909090909091,3.351818181818182
Coming and Going on Easy Terms,John Vanderslice,indie rock,1.645,2.0
it all just melted away like foam on a river,5 of 6,trip hop,5.015,4.145
Self Portrait,The Durutti Column,art rock,5.06,3.41
Why Should The Fire Die?,Nickel Creek,bluegrass,4.116666666666666,3.65
La Bas: Song of the Drowned,Lisa Gerrard,experimental,1.6885714285714286,1.252857142857143
The Wanderer,Marc Broussard,singer-songwriter,5.177073170731707,3.783780487804878
Swans (Life After Death),Islands,indie,6.246692913385826,4.208740157480315
"Uvtopobos, Desert's Dungeon",___dREàgänN||||||,noise,4.586666666666667,4.323333333333333
Knee-Deep in the North Sea,Portico Quartet,jazz,5.502769230769231,2.8306153846153843
Gibraltar,The Radio Dept.,shoegaze,3.5745544554455444,2.4212871287128714
Odyssey Europa,Kirlian Camera,synthpop,4.425,4.4
186000 Miles,New Flesh For Old,hip-hop,4.8,6.085
The Hip Dip,The Tubes,rock,2.12,2.595
Song To Myself,Jim Chappell,piano,5.0375,2.2875
love yourself,Fil Straughan,pop,6.475,4.125
Motel of the White Locust,Glassjaw,screamo,5.265,5.78
Lähtö,Tabula Rasa,progressive rock,6.57,5.04
Enjoy,Björk,electronic,6.049361702127658,5.221489361702126
Introduction a l'Humain,Autodafe,ambient,6.32,3.23
Mobious Nurse,PurrPurr,indie,6.685,4.815
Dark Origins,Porcupine Tree,progressive rock,5.286582278481013,3.734556962025316
Silent Night,William Basinski,ambient,6.265,4.21
Altar Boy,Tom Waits,blues,3.572089552238806,3.8764179104477616
Cry (Album Version),James Blunt,pop,5.62012987012987,3.603116883116883
Someday When I Stop Loving You,Carrie Underwood,country,7.194999999999999,4.5875
Юпитер,Евгения Теджетова,,6.84,5.0
I Got Money Now,P!nk,pop,5.528,3.92
Just Like We Do,Eisley,indie,6.747398373983741,3.7638211382113824
Xmas Cow Dance Part 2,Lucky Christmas Baby Cows,experimental,6.65,4.77
Prelude II,Ryan Teague,ambient,3.025,2.725
Follow You,Samara Lubelski,,4.0,2.68
Margie,Big Sexy Shaq,noise,3.44,5.63
We Keep On Getting There,Luxuria,alternative,3.862,3.138
see if they salute,The Streets,hip-hop,7.63,5.89
Lacrimosa (Requiem in D minor K626),Wolfgang Amadeus Mozart,classical,5.17,6.59
Why,Lou Rhodes,alternative rock,5.044,3.370000000000001
Water over Stone,Sue Merchant,british,5.97,3.95
Łono,Domowe Melodie,,6.27,2.95
Haze of Love,Cake,alternative rock,7.133492063492063,4.560952380952381
Fever,The Hives,rock,6.340000000000001,6.096666666666667
Loves Boy,Sol Seppy,trip-hop,7.413333333333333,6.65
The Void and Cloudless Sky,Striborg,depressive black metal,3.96,3.18
14  - L'Art du Temps,Zeru ta Lur,punk,4.08125,3.6625
Bored Out Of My Mind,Manic Street Preachers,britpop,5.530891089108911,3.753366336633663
The Boar Chase,The Reds,soundtrack,4.395,5.68
Illuminations,Tape,electronica,7.42,3.17
12 Souls,Sigh,black metal,3.225,5.905
Feine Idee,Stoppok,german,4.24,5.19
Chandeliers,Sleeping at Last,indie,5.965,3.2700000000000005
Maya,Banco De Gaia,electronic,7.55,6.9
Europa,Globus,rock,7.1093893129771,5.152900763358779
Whoo! Alright-Yeah... Uh Huh,The Rapture,indie,5.515,4.57
Is That Enough,Marvin Gaye,soul,3.4341666666666666,1.871875
Fundamental,Sasha,trance,5.578684210526316,4.237631578947369
I'm Freak,Obszön Geschöpf,metalcore,3.94,4.36
Summertime,Julie London,jazz,7.25,2.49
Life,Loose Ends,soul,6.205,4.45
Save Me From This Misery,The Isley Brothers,soul,5.35,5.83
Waitin For the Dj Ft Bilal,Talib Kweli,hip-hop,2.58,1.625
Teen Heat,The Blood Brothers,screamo,6.502962962962963,6.258395061728394
Shadows and Regrets,Yellowcard,punk,5.270238095238095,4.011666666666666
Goto 10,Amon Tobin,electronic,4.816666666666666,5.140000000000001
Visiting Hours/Probed & Put To Bed,Jerry Fielding,soundtrack,5.88,4.05
Kto?,Nosowska,alternative,4.75,4.92
Not Noah's Ark,Jarboe,noise,6.05,5.45
Raising Tomatoes,Royal Blood,,3.888571428571429,5.852857142857143
Tonight's The Kind Of Night,Noah and the Whale,indie,7.00443181818182,5.145113636363636
Desert Sea,Jawbox,hardcore,4.95,3.7
Circle of Stone,Laura Powers,rock,5.785,3.195
Venus Carnivore,Skerror,noise,4.8,4.996666666666667
Happy Go Sucky Fucky,Die Antwoord,rave,7.19,4.8
Last Rites - Loved To Deth,Megadeth,thrash metal,2.6525,4.3375
Bitter (ish),Eggplant,hip-hop,3.7525,4.2425
Still Here,Faun Fables,folk,5.785,4.9225
Body Say,Demi Lovato,pop,7.473333333333333,6.636666666666667
I Just Wanna Hold U,Vesuveo,hip-hop,7.226666666666667,5.17
Les Lolos (Album Version),La Tordue,french,6.735,4.1
It's Cold Out There,Spitalfield,,5.5,3.18
04 Des Armes,Noir Désir,french,4.87,4.45
The Longest Winter,Julie Doiron,singer-songwriter,4.796428571428571,3.757619047619048
The Birds Don't Fly This High,Lone,electronic,7.4325,4.4875
Hallelujah,Azar Baksh,guitar,7.25,4.826666666666667
The Rainbow/Eden/Desire,Talk Talk,alternative,3.76,2.45
Where the Waters Roam,Hacienda,indie rock,4.2,2.066666666666667
笑顔,渡来亜人,,7.76,6.225
Conquest of Paradise,Vangelis,soundtrack,6.401428571428572,4.409285714285714
"Havanaise In E Major, Op. 83",Camille Saint-Saëns,classical,7.2125,4.8475
You're Mine,Lea Michele,pop,7.568,5.078
Zombieland,T-Bone Burnett,blues,3.385,3.3600000000000003
#1 Crush,Garbage,rock,6.697377049180329,5.553934426229507
Eye of the Beholder,Bella Sonus,new age,3.8741818181818175,1.949818181818182
And You'll Remain... (In Pieces in Nothingness),Demilich,death metal,5.0,5.28
All The King's Men,Wild Beasts,indie rock,6.95,4.7
Checking the Distance,Eric Serra,soundtrack,6.65,4.77
Magasinsgatan,Håkan Hellström,swedish,7.655,5.525
Be Mine Tonight,The Tubes,glam rock,2.513333333333333,3.3233333333333333
Image Change,Elastica,alternative,5.25,3.73
Anthem - Part 2,Philip Glass,soundtrack,7.45,5.05
Loneliest Star,Seal,soul,4.745172413793104,3.619137931034483
Zhelezo,Ruda,mandolin,3.34,2.185
Schlaflos,Melotron,synthpop,5.276666666666667,2.3466666666666662
Spirit,Dead Can Dance,ambient,5.81342857142857,3.0517142857142856
After School Special,Mr. Bungle,experimental,4.948524590163935,4.099016393442623
Seven Cities,Solar Stone,trance,5.508053097345132,4.172566371681416
It's The Greatest Deal,Parry Gripp,novelty,7.81,5.33
when the first presidents concieved of spaceflight (on mark),James Call!,new wave,5.9,4.7700000000000005
Sirenade,Von Thronstahl,neofolk,5.318805970149254,4.194477611940299
Forever,Skid Row,hard rock,3.85,5.64
Morning Star,IWR,downtempo,5.5125,3.7725
Desperate Now!,Trümmerwelten,noise,2.2,3.0
Lonely ft. K.D. and Syd Vicious,Kyle Lucas,,2.67,4.37
Bass Pack,Leisure-B,dubstep,4.51,4.225
The Palisades,Childish Gambino,pop,6.42,2.76
"Herr Christ, der einig Gottes Sohn, BuxWV 192",Dietrich Buxtehude,baroque,6.95,5.0
Armageddon's Raid,Belphegor,black metal,2.71,5.7700000000000005
Dinu Lipatti's Bones,The Mountain Goats,folk,6.052894736842106,4.098245614035088
The Reaping,IC 434,ebm,3.8366666666666656,3.486666666666667
Emperor In His War-Room: The Emperor / The Room,Van der Graaf Generator,progressive rock,5.3,5.36
Livonia,His Name Is Alive,dream pop,4.4,6.0
Alone,Buckcherry,rock,3.85,5.64
Lonely Boy,Black Lab,rock,6.2316666666666665,3.495
Coutances,Dick Annegarn,soundtrack,5.641067415730337,3.8813483146067416
Flo-Rida ft.Wynter Gordon - Sugar ( Robin Bright Remix ),Robin Bright,french,6.84,5.0
Shipbuilding,Elvis Costello,rock,5.799809523809524,3.039142857142857
My Dinner With Elvis,Kenny Young and the Eggplants,,7.81,5.33
I Don't Wanna Miss a Thing,Aerosmith,rock,7.280476190476191,5.262857142857143
Matrimony: Maybe You,Maxwell,soul,7.217906976744188,5.452848837209302
Sun Always Shines on TV,a-ha,pop,5.7,4.7
Mary,Scissor Sisters,pop,5.348454545454546,3.950272727272727
Te Espero Sentada,Shakira,latin pop,6.830642201834862,5.081926605504588
1926,Thalia Zedek,singer-songwriter,3.7125,4.2575
The Jetplane of the derangement,Acid Mothers Temple Swr & Umezu Kazutoki,experimental,5.9,4.77
To Give,Lykathea Aflame,death metal,5.814067796610169,4.867966101694916
Highway 6,Kingdom Come,hard rock,3.85,5.64
Habit Of Mind,k.d. lang,,3.75,1.675
Sarah Dreams of Summer,Working For A Nuclear Free City,indie pop,5.334,3.516
Hadrons,Lento,doom metal,4.722905982905982,4.4423076923076925
I Stopped To Fill My Car Up (Album Version),Stereophonics,britpop,6.29,3.21
Who Knows Who Cares,Local Natives,indie,5.551111111111111,3.0744444444444445
De Usuahia a la Quiaca,Gustavo Santaolalla,soundtrack,4.792564102564103,3.523846153846154
Truck-Track,Vivian Stanshall,british,5.37,5.19
Everything,Tiësto feat. Jes,trance,6.267065868263472,4.501497005988024
The Other Side,The Peach Tree,piano,6.08,3.84
Fly High,Bridget St. John,folk,5.04,4.19
Somebody Needs A Hug,Keith Anderson,country,7.853333333333333,5.743333333333332
Toccata And Fugue In D minor,Jeff Hanc,trance,4.9366666666666665,4.15
(Fork and Knife),Brand New,alternative,5.856056338028169,4.264647887323944
Lucia Pt. One,Ian O'Brien,,4.95,3.7
Sleeping To Dream,Jason Mraz,acoustic,7.164827586206897,4.374655172413793
Keep Your Splendid Silent Sun,Sleepmakeswaves,post-rock,5.65,6.6
"The Look of Love, Part 1",ABC,pop,6.55,3.48
THE IIID EMPIRE,DIR EN GREY,j-rock,7.569999999999999,6.1
Dark Days,Daedelus,electronic,6.72,4.86
Eres mi religión,Maná,rock en espanol,6.819999999999999,3.913333333333333
Czarny chleb i czarna kawa,Grabaż i Strachy Na Lachy,alternative,3.918983050847458,3.784237288135593
Not Getting Away With It,Lola Demo,indie,2.75,5.75
Spiritual,Dwele,soul,5.82,4.82
Worth It (Arveene & Misk Remix),Zombie Nation,electro,3.44,5.63
Come To The Labyrinth,S.J. Tucker,dance,5.785,3.195
Daughter of the Night,Santana,rock,3.05,3.05
C.L.U. (remixed by Paul Oakenfold),Daft Punk,house,2.62,2.0
Nkechi,KonFerenz,easy listening,5.83,7.27
Snowman,XTC,new wave,2.53,6.2
Zombie Eaters,Faith No More,rock,6.231842105263158,4.818421052631579
Starry Eyed Surprise,Tune Robbers,rock,7.47,5.68
Mezzo,Kas Product,new wave,4.19,4.55
Shadows,Au Revoir Simone,indie pop,6.02,4.060909090909091
יד אחת בגן עדן,רייסקינדר,,2.9133333333333336,2.603333333333333
The Educators,"Up, Bustle and Out",trip-hop,6.386666666666667,3.286666666666667
Champion,Grinspoon,rock,3.08,5.87
Just A B-Boy,Re-Up Gang,rap,5.0,4.17
Eternal,Into Eternity,melodic death metal,3.0849999999999995,4.805000000000001
Mad (Promo Version),Magnetic Man,,3.41,1.715
Magpie,The Mountain Goats,folk,5.666,4.24
Lonely,Eddie Cochran,rockabilly,2.67,4.37
Give'r (Reprise),Comeback Kid,hardcore,7.57,6.099999999999999
Can't Stand It,Morcheeba,trip-hop,5.48,4.583333333333333
Reverse the Charges,The War on Drugs,electronic,7.05,1.91
Sleeping in the Flowers,They Might Be Giants,rock,5.5,4.38875
Cutter,Rivulets,slowcore,2.675,4.1175
(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre,rock,4.048448275862069,4.62603448275862
Betrayed in the Octagon,Oneohtrix Point Never,ambient,2.625,1.865
Before The Sun Goes Down,Phillip Larue,pop,6.81,5.14
Wild Night,Van Morrison,classic rock,5.189,4.081
Vesna (3ZA remix),CherryVata,acid jazz,7.55,6.9
Atrevate,Bio Ritmo,salsa,6.47,3.22
Faire des Momours,Axelle Red,french,6.47,3.22
What's This?,Fall Out Boy,soundtrack,4.010000000000001,3.0375
Man In My Room,Job Karma,dark ambient,2.86,2.045
Spider,Winterleaves,ambient,2.9266666666666667,2.1
Drifter,Wild Nothing,indie,6.685000000000001,4.556666666666667
E.levator To Hell,Destruction,thrash metal,5.0,5.28
Mutiny In Heaven (Remastered Album Version),The Birthday Party,punk,3.16,1.615
Pants,Don Francisco,folk,7.81,5.33
Apple Trees,Eels,indie rock,6.32,3.23
Loveless Love,The Feelies,post-punk,5.33,3.826666666666666
Générique (thème),Philippe Sarde,soundtrack,5.88,4.05
Crazy Man Michael,Natalie Merchant,folk,4.592837837837838,2.8837837837837843
Call It Love,Deuce,pop,7.42,5.18
"""Meet El Presidente""",Duran Duran,new wave,6.05,5.709999999999999
True Beauty Is So Painful,Oomph!,rock,5.5425,5.5625
The Way We Were,XX Teens,indie,5.825,6.140000000000001
Gay Animal Song (Comedy),Eric Idle,comedy,6.798235294117647,4.4935294117647056
Saturday Night Forever,Pet Shop Boys,pop,7.5,3.35
Statute of Liberty,T V Smith,,3.89,6.45
Timebomb,Ohgr,industrial,3.4,5.57
When My Ship Comes In,Jill Sobule,progressive rock,2.513333333333333,3.3233333333333333
Rêverie,Claude Debussy,classical,5.0361290322580645,4.118064516129032
Windowsill,New Found Land,electronic,6.57,5.04
Stay or Leave,Dave Matthews Band,rock,4.523333333333333,2.9133333333333336
Up (Produced by B.R. Gunna),Slum Village,hip hop,4.38,3.55
There's No 'I' Team,Taking Back Sunday,emo,2.53,6.2
I Can't Help It,Tangoterje,disco,6.193,4.092
Basket Case [White Coat Mix],Eon,electronic,1.69,3.065
Games People Play,Mr. 76ix,trip-hop,5.29,3.48
To Die in L.A.,Lower Dens,shoegaze,7.053333333333334,4.883333333333334
Tricky Kid,Tricky,trip-hop,5.045932203389831,4.433559322033898
Rain on Rannoch,Alasdair Fraser,celtic,6.846666666666668,4.25
Arms Of Mary,Leo Kottke,acoustic,6.929108910891089,2.9311881188118813
Revelry,Kings of Leon,rock,6.59695652173913,4.099565217391304
Re-Arranged!,sceneCUNT,punk,5.8225,4.3875
Creepy Crawling,Chumbawamba,rock,1.975,1.81
Gavel Smasher,Disko-ions,ambient,4.974409221902017,3.845907780979827
Le bottin,Sylvie Joly,comic,7.5,4.3
Unpredictable Ft Ludacris,Jamie Foxx,hip-hop,7.12,5.4675
Hot Burrito #2,Dinosaur Jr.,indie rock,5.86,4.45
Wish I,Jem,pop,7.117272727272726,4.287954545454545
Afterword / Rag,M. Ward,indie rock,6.47,1.95
The way you wanna live,Evil Conduct,punk,6.83,3.845
Videte miraculum,Chapelle du Roi,choral,6.95,5.0
Truenorth,No-Man,progressive rock,4.935876288659794,3.65659793814433
Dr. Worm,They Might Be Giants,rock,6.780000000000001,4.67
Into The Indigo Abyss,Akhlys,ambient,4.515,4.83
Perhaps Love,John Denver,country,7.009032258064515,4.2008709677419365
Gypsy Rose,Ben Kweller,acoustic,5.45,3.5820000000000003
Got That Feeling,Faith No More,alternative metal,3.08,5.87
Good Vibrations,Psychic TV,rock,5.49,3.0666666666666664
City Hall (alternate take),Lalo Schifrin,,4.82,4.1
Shivoham,Craig Pruess,new age,4.888,3.528
Melody,Sharleen Spiteri,pop,5.61,3.905
"Ready, Aim, Misfire",New Years Day,rock,5.957999999999999,5.144
Tidal Wave,Junior Communist Club,soundtrack,4.21,4.6
In Held 'Twas in I,Procol Harum,progressive rock,4.962000000000001,3.606
California,Metro Station,electronic,7.974927536231884,5.662898550724637
Gang Bang Suicide,Kevin Drew,indie,6.865,2.36
Crystal,Stevie Nicks,soundtrack,4.715999999999999,3.11
300 Days / Spiral,Yung Peary,trap,4.696666666666666,3.713333333333333
endeavour,onecyze project,electronic,2.54,2.045
Hymn To Pan,Rhea's Obsession,trip-hop,3.964,3.158
Safe,M83,electronic,4.867077922077922,3.677337662337664
Keep Sleeping,16 Volt,industrial rock,4.003333333333333,4.586666666666667
Alsbartr (The Oath),Emperor,black metal,4.42,4.6
Cold,Annie Lennox,pop,6.156692913385827,3.839212598425197
Crypt,Matt Uelmen,soundtrack,4.54637037037037,4.976518518518518
Shambhala (2008),Excision,dubstep,2.54,2.045
Jealous Guy,Youssou N'Dour,world,5.46,3.883333333333333
Provenance,Goldmund,piano,6.701666666666667,3.390000000000001
Postage Stamp World,Rogue Wave,indie,5.944701986754968,3.5382119205298013
Love With Me (K. Green) Melody's Song (The Prodigal Son ),Keith Green,,6.47,3.22
Rubber & Soul,Ane Brun,singer-songwriter,5.413020833333333,3.461041666666667
In The End,No Second Troy,,3.52,4.38
Groove Supply,The Minus 5,rock,6.54,4.56
Open Up,Diamanda Galás,anime,4.123636363636364,4.663636363636364
La Lune,Mutual Admiration Society,acoustic,3.34,1.405
Mask,Keiko Matsui,jazz,6.05,5.45
Black Hand Side,Queen Latifah,hip-hop,7.05,5.505
Piano Concerto No. 2 in C minor Op. 18: I.    Moderato,Leif Ove Andsnes/Berliner Philharmoniker/Antonio Pappano,classical,7.17,6.33
Travelling,The Removers,dance,5.789166666666667,3.5975
Sunset Spirals feat. Sarah Cracknell,Xploding Plastix,electronica,6.13,4.324285714285714
Under My Skin,Bitter,rock,3.63,4.64
Dark Was The Night (Cold Was The Ground),Blind Willie Johnson,blues,3.281428571428571,3.267142857142857
Rosemary,Scott Walker,pop,5.641674876847291,3.785172413793104
One Hundred Days,Mark Lanegan,rock,4.880093457943925,3.540467289719626
Haniel,The Cracow Klezmer Band,klezmer,2.75,5.32
Where'd You Go,Fort Minor,hip-hop,4.435138888888889,3.944305555555556
Daydreaming,Paramore,rock,7.685,5.110526315789474
Get Well,Icon for Hire,alternative rock,7.621136363636364,6.082954545454545
Goose Freight Train,Melvins,grunge,3.1875,2.965
Whatever You Become,Cold,alternative rock,4.32,3.55
Wrapped In Piano Strings,Radical Face,indie,5.264,3.344
Sacred,Amel Larrieux,jazz,6.95,5.0
Sleeping Giant,Herbie Hancock,jazz,6.57,5.04
Honky Tonk Blues - 1949 Version,Hank Williams,country,6.0,4.45
Rosies,Amon Tobin,electronic,5.323076923076924,4.515897435897435
BUBBLES - Tricky & Terry Hall,Tricky,trip-hop,6.435,4.44
Stypre (Original Mix),Monoloc,techno,5.315,4.19
Got to Get You Into My Life,Daniel Johnston,lo-fi,7.809999999999999,4.405
Maple Leaf Rag,Joshua Rifkin,ragtime,6.085,3.4
Moment Of Truth,BT,house,5.53,4.41
Usignolo,Yanni,drama,6.945,3.05
Freaky in the Club,R. Kelly,hip hop,7.32,6.155
Vertical Invader,Frank Bretschneider & Taylor Deupree,electronic,5.0,5.28
Original Sin,Hybrid,breaks,2.825,3.3
Best of Both Worlds (feat. Makinto),Salentin & Scheffler,jazz,6.32,5.13
introspection (intro),X-Fusion,,3.775,4.66
Bellica virtus in Itinere,L'Effet C'Est Moi,medieval,5.4,4.23
I'm Alive,Electric Light Orchestra,classic rock,7.796666666666667,5.553333333333334
The Way I Feel Inside,The Zombies,soundtrack,6.551203703703703,4.086944444444445
Que Onda Guero,Beck,alternative,7.286494845360824,5.153402061855672
Depth Charge,Depth Charge,electronic,3.85,5.64
Loosen This Job,No Age,noise rock,7.205,3.285
Better Things,Passion Pit,electropop,7.716760563380283,5.600563380281689
Goodgirl,Bulletboys,metal,3.85,5.64
Silvia (Robotberget Remix),Miike Snow,electronic,6.2866863905325445,4.94284023668639
I Did It,Dave Matthews Band,rock,6.0812408759124095,4.3663503649635045
Stonemilker,Björk,electronic,5.790481927710843,3.770602409638555
Overcome,David Nevue,piano,5.723555555555555,4.295111111111111
The Cut Salon,Scandaliz Vandalistz,,6.65,4.77
Dawn,Friends of Dean Martinez,chill,4.6575,3.31
Touch Like An Angel Of Death (Live),Children of Bodom,,7.45,5.05
Golden Rope,16 Horsepower,alternative country,6.03,4.57
It Ain't Right,The Red Clay Ramblers,happy,7.8875,5.3025
Fei,Irfan,neofolk,2.175,1.515
08-Under My Skin,Rachael Yamagata,piano,4.539205298013244,2.650662251655629
Snow Flower,Ananda Shankar,sitar,5.654901960784313,4.268627450980392
No One Knows I'm Gone,Scarlett Johansson,indie,3.926037735849056,3.249056603773585
Preussischer Stolz,Persona,indie,3.4242857142857144,3.545714285714286
Dreamsleep,Collide,industrial,5.410827067669173,4.534962406015038
Shoot Me A Fair One,Papoose,hip hop,6.84,3.81
The Fight (part 2- Bring Me Everyone),Eric Serra,soundtrack,4.566,5.0
My Habit (I Haven't Changed),CunninLynguists,hip-hop,5.685,5.345
Duet,Rachael Yamagata,folk,5.60410909090909,3.810400000000001
In Too Deep,JMJ & Flytronix,electronic,7.315,5.66
Looper,Giant Brain,electro,5.88,4.05
These Walls,Amy Seeley,piano,5.88,4.05
Mind Flowers,Ultimate Spinach,psychedelic rock,2.57764705882353,1.7479411764705883
Stay Again,마리서사,,1.87,2.065
Parabola,Jawbreaker,jazz,4.5575,4.675
Avond,Boudewijn de Groot,nederpop,6.640731707317073,3.322439024390244
Kill the Devil,Cage,metal,3.595,2.4
Body Farm,Fredrik Falk,noise,5.024393939393939,5.9404545454545445
Am I Very Wrong ?,Genesis,,4.9,2.8466666666666667
Re-Arrange (The Cinematic Orchestra remix),Krust,jazztronica,4.32,3.55
Virgin Ska,Mr. Review,,2.67,4.37
The Box (untitled version 1),Orbital,electronica,5.793333333333334,4.983333333333333
Without You (Album Edit),Sarah Atereth,,6.65,5.872
Puff (The Magic Dragon),"Peter, Paul and Mary",folk,6.964831460674158,4.448202247191011
Church (Remix by Secede),Kettel,ambient,5.19,3.4725
Navigator,Funker Vogt,industrial,3.44,5.63
Raise Hell,Brandi Carlile,singer-songwriter,4.279999999999999,5.44
I'm Rewinding It...,Bibio,experimental,5.21,4.25
Track 1 - Control Denied,Control Denied,,5.73,4.665
Midpoint,Biosphere & The Higher Intelligence Agency,,6.38,3.09
Angel in the Snow,Elliott Smith,singer-songwriter,5.9095,3.739083333333333
Sorbet aux ongles,Igorrr,experimental,2.2,3.0
Move In,Texas,pop,6.48,4.24
Cryin' Won't Help You Now,Ben Harper,folk,5.649574468085106,3.0827659574468087
Fantastic place,turan.,noise,6.1,4.760769230769231
L'interview,Sylvie Joly,comic,7.5,4.3
Tomorrow Is Already Here,Stereolab,indie,5.336666666666666,3.87
Cindy Tells Me,Brian Eno,rock,4.484999999999999,3.1975
The Hunchback,Some Say Leland,folk,3.8393243243243247,2.4483783783783784
"Miserere mei, Deus",Allegri,classical,3.878,3.852
Lonesome Lover,Max Roach,jazz,5.38,3.3666666666666663
ｍｉｓｓ　ｙｏｕ（Ｈａｗａｉｉａｎ　Ｂｒｅｅｚｅ　Ｒｅｍｉｘ）,伊藤由奈,,7.385,6.46
Holt die Seeleute Heim,Xavier Naidoo,pop,7.26,2.55
The Walk (Everything Mix),The Cure,alternative,4.617500000000001,3.375
Oor Wullie,The Band of the Prince of Wales's Division,,6.65,4.77
Because Of You,Ayumi Hamasaki,j-pop,6.432,4.952
Raise It Up,Slum Village,hip hop,5.975,4.825
"Whores, Smoke & Shadows",m²,ambient,3.95,5.57
Black Cane,Paul Henshaw,trance,4.760247524752476,3.4256930693069307
"Starfuckers, Inc",Nine Inch Nails,industrial,7.57,5.875
Don't Sit Down,David Bowie,rock,5.040000000000001,4.19
The Lottery,Johnossi,indie rock,4.573333333333333,4.05
Hoedown,Caravan,progressive rock,7.238,5.332
Mr. E's Beautiful Blues,Eels,alternative,7.497441860465116,5.145406976744186
Lord Have Mercy On My Soul (LP Version),Black Oak Arkansas,classic rock,2.7425,3.395
The Meaning Of Life,Monty Python,soundtrack,6.72,4.86
Panther Power,Paris,hip hop,5.88,4.05
Since I Don't Have You,The Brian Setzer Orchestra,swing,2.8366666666666664,3.9966666666666666
Isa Moano,Voodoo Gang,jazz,5.88,4.05
Saturne,Georges Brassens,french,6.320000000000001,5.13
Meditation,Keith Jarrett,piano,6.055,4.125
