,track,artist,genre,valence_tags,arousal_tags,lyrics
1179,Fleece,Crystal Castles,noise,5.08,4.09, I lo- I lo-  I need your fabrication It's my pleasure to concede Shear the false expectancy Fueling their complacency  I love your I love your ambiguity Revise antiquity I love your I love your ambiguity Revise antiquity  Freedom is honesty Freedom is hostility Take her from her diocese Place her on the mantelpiece  I love your I love your ambiguity Revise antiquity I love your I love your ambiguity Revise antiquity I love your ambiguity Revise antiquity I love your I love your ambiguity Revise antiquity  Place her on the mantelpiece Place her on the mantelpiece Place her on the mantelpiece Place her on the mantelpiece  Revise antiquity Revise antiquity
1180,Protein And Poison,Maritime,indie,6.84,5.0,"I am you in me Our panoramic eyes They don’t focus So they become homeless No, my clothes don’t change My blood’s the same I’d chase you straight through heaven To keep your name Food and water dissolve Into energy and light revolves Sure the room is alive for an evening With wine and hurricanes The country’s quiet, though bombs remain It’s scary Your body it dares me Protein and poison we won’t be again I am you in me Our panoramic eyes They don’t focus So they become homeless Now my clothes don’t change My blood’s the same I’d chase you straight through heaven To keep your name Protein and poison we won’t be again Protein and poison we won’t be again Protein and poison we won’t be again Protein and poison we won’t be again"
1181,This Week the Trend,Relient K,rock,4.412,3.973," And this week the trend Was to not wake up 'till 3PM I picked a few conscious hours that I chose to spend And slept away the rest of them And this week the trend Was to crash and burn and then return again To practice the life that I pretend Provides enough to get me through the weekend  So I say give me a solution And watch me run with it Then You gave, You gave me a solution What have I done with it? 'Cause I was absolutely sure I had it all figured out way back then And now it's this minute, this hour, this day  And this week the trend Was to backstab every single one of my friends And leave a voicemail message trying to make amends All the while hoping things work out in the end  This week the trend Was to borrow all the strength that You could lend To keep my head above the water and not descend Back to where I said I'd never go again So I say give me a solution And watch me run with it And then You gave, You gave me a solution What have I done with it? 'Cause I was absolutely sure I had it all figured out way back then But after this day, it's this week all over again  And I just want to get mugged at knife-point To get cut enough to wake me up 'Cause I know that I don't want to die Sitting around watching my life go by And what we take from this is what we'll get And we haven't quite figured it out just yet Because all of us are all too stuck Strapped to a chair, watching our lives blow up Stuck watching our lives blow up "
1185,I'll be seeing you,Frank Sinatra,jazz,7.336213592233008,4.50252427184466,I'll be seeing you In all the old familiar places That this heart of mine embraces All day through In that small cafe The park across the way The children's carousel The chestnut trees The wishing well And I'll be seeing you In every lovely summer's day And everything that's light and gay I'll always think of you that way I'll find you in the morning sun And when the night is new I'll be looking at the moon But I'll be seeing you I'll be seeing you In every lovely summer's day In everything that's light and gay I'll always think of you that way I'll find you in the morning sun And when the night is new I'll be looking at the moon But I'll be seeing you
1186,Welcome To My Monasteryo,Terence Trent D'Arby,soul,6.45,6.125,Welcome to my Monasteryo Welcome to my Monasteryo Welcome to my Monasteryo Welcome to my Monasteryo Welcome to my Monasteryo
1188,Genesis,Busta Rhymes,rap,5.753333333333333,4.563333333333333," Genesis, Genesis Genesis, Genesis Genesis, Genesis Genesis, Genesis  As we welcome you all to the future Oh! We come to give you that Operating like we be official Yeah! We come to multiply And we're plannin the scheme for the long run Yeah! Our shit be always right Every move you'll see how it's related Genesis, Genesis, Genesis As we welcome you all to the future Oh! We come to give you that Operating like we be official Yeah! We come to multiply And we're plannin the scheme for the long run Yeah! Our shit be always right Every move you'll see how it's related Genesis, Genesis, Genesis  While we continuously stay sculpturin bombs Love unconditional greetings with opening arms And for my worthy niggas I'mma die tryin for y'all With the blessing of an angel's tear cryin' for y'all Back to the foundation, takin you under back where it all started With a whole new beginnin and a brand new hunger Starvin to where my skin was suffocatin my ribs Now we got bitches interior decoratin my crib Touch the love I got like you holdin my heart in your hand And watch my manifesto, shit was all a part of the plan The fashion that I choose to deal with this shit Sometimes it's so hard to describe the passion that I feel for this shit How many struggles I survived just to eat this meal Never thought y'all meet a nigga that could be this real Flipmode up in this bitch now let me make you aware Too late for turnin back my nigga cause we takin it there As we welcome you all to the future Oh! We come to give you that Operating like we be official Yeah! We come to multiply And we're plannin the scheme for the long run Yeah! Our shit be always right Every move you'll see how it's related Genesis, Genesis, Genesis And leave!  And leave a mark until it's deep in the floor Y'all niggas fucked up never should've let let me get my feet in the door And then I step through fuck wipin my feet at the door I be the deacon I'm beatin niggas and speakin the raw Strictly raw shit is what niggas be seekin me for Testin my strength, that's what the devil's try to weaken me for C'mon, yes and y'all off to the next step.. for sure Rep and make you wanna accept more Niggas analyze the jewel that I reveal in a rhyme I'm like somethin that has evolved about a million times Peep the display with all the new features The way we really doin it, these mu'fuckas probably wouldn't believe us Flipmode Squad by all means, a pledge of allegiance With the great feelin of people like the comin of Jesus While a lot of other niggas don't be tellin you nothin That be the same bullshit that's always pushin my buttons Godly is how we rep this undeniable force You like a weak preacher, swearin smacked dead on a cross Kick niggas like the two back legs of a horse Chop ya fingers for tryin' to put your hands in the sauce Sometimes I think that it would be best if you run And do yourself a favor, cause you got your whole life ahead of you son! A whole new thang startin for me Smell so much ass in a spot, the beat got the world fartin for me When I spit you know I always love to garnish it hard While you love-it hate-it niggas trying to tarnish the God I know some dudes that would love to bring the hatred to y'all While I continue to bless you with shit that's is sacred to y'all Even if I had to bend you in place I always put it down and rep my niggas from the most genuine place From my street corner niggas to my live niggas everywhere Too late for turning back, we takin it there As we welcome you all to the future Oh! We come to give you that Operating like we be official Yeah! We come to multiply And we're plannin the scheme for the long run Yeah! Our shit be always right Every move you'll see how it's related  Genesis"
1189,I Told Him That My Dog Wouldn't Run,Patty Larkin,guitar,4.0,2.19," I told him that my dog wouldn't run I told him that I loved someone Yeah, that's my old car out in the parking lot I saw him when he first walked in I thought it was a vision of him He was looking like where he had been Looking kind of fragile  He said I read the Bible every day Trying to keep the demons at bay Thank God when the sun goes down I don't blow away  My friend said, ""Was he always like that?"" I said, ""Yeah, but he was never this bad"" And I remember us playing for nickels and dimes Out on the corner I asked him to marry me once He told me he couldn't because This would be all that there was  He said I read the Bible every day Trying to keep the demons at bay Thank God when the sun goes down I don't blow away He was laughing but I didn't get the joke He was dying to light up a smoke And I wanted to cry In the fluorescent light of the restaurant I smiled and I got up to go I was hoping for a goodbye to hold But it was kinda like touching a ghost So I ran when I walked out  He said I read the Bible every day Trying to keep the demons at bay Thank God when the sun goes down I don't blow away  I got in my car and I drove Over the bridge to the coast Wondering where does old love go"
1200,Run Cried the Crawling,Agnes Obel,indie,3.4449999999999994,0.835,"Crawling down From high hopes to the ground While trouble sings along Baby my heart and soul A giant in the room I left him long ago, following you Wind heavy on the ground A cloak before the moon I guess I've never known Someone like you Falling down From high hopes to the ground There's no way out Baby my heart and soul A giant in the room We took the walk alone And now we are through Wind heavy on the ground A cloak before the moon I guess I've never known Someone like you Nature will get her way Though you took her for a fool Walking on the lake Frozen under you Baby my heart and soul There's nothing we couldn't do But winter's blowing cold And now we are through I'm alright here in your arms, darling I'm alright here in your arms, darling I'm alright only in your arms, darling I'm alright here in your arms, darling"
1202,Winter Is Gone,Nick Drake,folk,2.645,4.245," Winter is gone And the leaves are green Winter is gone And the leaves turn green Your innocent face I wish I never had seen  Come on, my love And fare thee well Come on, my love And fare thee well You cheated me But I wish you well  Rope is bought And the bough is swung Rope is bought And the bough is swung An innocent man This day will be hung  Come on, my love And see me die Come on, my love And see me die See me dancing Dancing neath the sky 'Neath those gallows high Come on and see me die Winter is gone And the leaves are green Winter is gone And the leaves are green Your innocent face I wish I never had seen"
1205,Michelle,The Beatles,classic rock,6.466575342465752,3.7653424657534247," Michelle, ma belle These are words that go together well My Michelle Michelle, ma belle Sont des mots qui vont très bien ensemble Très bien ensemble  I love you, I love you, I love you That's all I want to say Until I find a way I will say the only words I know that you'll understand  Michelle, ma belle Sont des mots qui vont très bien ensemble Très bien ensemble  I need to, I need to, I need to I need to make you see Oh, what you mean to me Until I do, I'm hoping you will know what I mean I love you  I want you, I want you, I want you I think you know by now I'll get to you somehow Until I do I'm telling you so you'll understand  Michelle, ma belle Sont des mots qui vont très bien ensemble Très bien ensemble  And I will say the only words I know that you'll understand My Michelle"
1209,Refractions in the Plastic Pulse,Stereolab,indie,6.182,3.036666666666666," Ce qui est n'est pas clos, du point de vue le Plus essentiel Ce qui est ouvert, est à être (N'est pas clos) Ce qui est n'est pas clos, du point de vue le Plus essentiel (Est ouvert) Ce qui est ouvert, est à être (Ce qui est) (N'est pas clos) Ce qui est n'est pas clos, du point de vue le Plus essentiel (Est ouvert) Ce qui est ouvert, est à être (Ce qui est) (N'est pas clos) Ce qui est n'est pas clos, du point de vue le Plus essentiel Ce qui est ouvert, est à être Ce qui est, est Ce qui est, n'est pas clos Ce qui est, est Ce qui est, est ouvert Ce qui est, est Ce qui est, est à être Ce qui est, est Ce qui est, est ouvert Ce qui est, est Ce qui est, n'est pas clos Ce qui est, est Ce qui est, est ouvert Ce qui est, est Ce qui est...  Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être Ce qui est, n'est pas clos Ce qui est, est ouvert Est à être  Dans une action sans fin Sans trophée et sans gloire Une création sans fond Sans profit ni victoire Dans une action sans fin Sans trophée et sans gloire Une création sans fond Sans profit ni victoire Dans une action sans fin Sans trophée et sans gloire Une création sans fond Sans profit ni victoire  N'est pas clos (Ce qui est) Ce qui est, est ouvert (Ce qui est) Ce qui est, est à être (Est à être) Ce qui est, n'est pas clos (Ce qui est) Ce qui est, est ouvert (Est à être) Est à être, n'est pas clos (Ce qui est) Ce qui est, est ouvert (Ce qui est) Ce qui est, est à être (Est à être) Ce qui est, n'est pas clos (Ce qui est) N'est pas clos (Ce qui est) Ce qui est, est ouvert (Ce qui est) Ce qui est, est à être (Est à être) Ce qui est, n'est pas clos (Ce qui est) Ce qui est, est ouvert (Est à être) Est à être, n'est pas clos (Ce qui est) Ce qui est, est ouvert (Ce qui est) Ce qui est, est à être (Est à être) Ce qui est, n'est pas clos..."
1210,Depressive Frustration,Solitary Experiments,futurepop,2.625,3.405,"Come on, change me this is the only way When you want to be You can choose the way if you die or if you stay Sometimes when I close my eyes I torment your soul I make you cry You can feel the pain I can't see the shame Depressive frustration sometimes in my mind Rage and anger are burning at the sky Depressive frustration sometimes in my mind Rage and anger are burning at the sky Look at me it could be That you will never understand what you see I have lost control of my body and my soul Sometimes when I go insane I punish you tread your dignity You want to escape but there Is something hold you back Depressive frustration sometimes in my mind Rage and anger are burning at the sky Depressive frustration sometimes in my mind Rage and anger are burning at the sky"
1215,And She Was,David Byrne,rock,5.083333333333333,3.67,"And she was lying in the grass And she could hear the highway breathing And she could see a nearby factory She's making sure she is not dreaming See the lights of a neighbor's house Now she's starting to rise Take a minute to concentrate And she opens up her eyes The world was moving she was right there with it and she was The world was moving she was floating above it and she was And she was And she was drifting through the backyard And she was taking off her dress And she was moving very slowly Rising up above the earth Moving into the universe And she's drifting this way and that Not touching the ground at all And she's up above the yard The world was moving, she was right there with it and she was The world was moving, she was floating above it and she was She was proud about it, no doubt about it She isn't sure about what she's done No time to think about what to tell him No time to think about what she's done And she was (Hey hey, hey hey, hey) And she was looking at herself And things were looking like a movie She had a pleasant elevation She's moving out in all directions Oh, oh oh Hey, hey, hey Hey, hey, hey Hey, hey, hey The world was moving, she was right there with it and she was The world was moving, she was floating above it and she was Joining the world of missing persons and she was Missing enough to feel all right and she was And she was And she was And she was And she was!"
1217,Take Me With You,Tori Amos,piano,5.603478260869565,4.471195652173913," In and out on this same path that I've followed for years Can't I look around and ask how could we still end out up here? I can't just hold tight, wait for them to cut us to ribbons If the sharpest thing where you come is a blade of grass  Oh, take me with you I don't need shoes to follow Bare feet are running with you Somewhere a rainbow ends, my dear  These injuries, don't you think we need a new referee? I can't let the ball drop, boy, I need some interference to shut them up  Oh, take me with you I don't need shoes to follow Bare feet are running with you Somewhere the rainbow ends, my dear Oh, take me with you Chase rabbits into their burrow Bare feet are running with you Today even the rain can cut me up Tears turn to steel and the wound never heals In the darkness of November Well, the witch is in the tower and the snake's in the bower And the hunt goes on forever Now the stake is there to burn, my father's robe is torn Between cross and mother With the blood on your hands, come on, what you doing? I am fed up with this questioning  Here  Oh, take me with you I don't need shoes to follow Bare feet are running with you Somewhere the rainbow ends, my dear Oh, take me with you Chase rabbits into their burrow Bare feet are running with you Today, today Oh take me with you I don't need shoes to follow Bare feet are running with you Today even the rain Even the rain, even the rain Can cut me up Take me with you Take me with you"
1220,Destroy,Trash Talk,hardcore,2.53,6.2,Losing sleep wasting time killing myself til the day I die I am what? I am pure fucking evil My fist My face My head The ground
1221,You Are the Light (reprise),Jens Lekman,indie,7.108,4.914,"Yeah, I got busted So I used my one phone call to dedicate A song to you on the radio Yeah, I got busted In custody, I imagined our melody Being played on a grand piano I saw your face in front of me It was perfect clarity I saw a light at the end of the tunnel And it was you 'Cause you are the light by which I travel into this and that You are the light You are the light by which I travel into this and that Yeah, I got busted I painted a dirty word on your old man's Mercedes-Benz 'cause you told me to do it Yeah, I got busted But soon they released me 'cause the cops were sad And they didn't know how to prove it Oh, I saw your face in front of me It was perfect clarity I saw a light at the end of the tunnel And it was you 'Cause you are the light by which I travel into this and that You are the light You are the light by which I travel into this and that It's all so obvious, so obvious Why would anyone need a map or a compass? It's so beautiful To be guided by you 'Cause you are the light You are the light by which I travel into this and that You are the light You are the light by which I travel into this and that You are the light, light You are the light, light"
1223,Rewind,Figurine,electronic,6.696666666666667,3.115,This romance is fading I'm tired of complaining Every single move you make Ends up being a big mistake You constantly embarass me Infront of friends and family But i'm not quite ready to let go If we rewind and start again Will things be any different? Our love sometime will start and end Will it go on if we try again? If we could rewind all that's happened I'd still make all the same mistakes I've tried my hardest since we started I'd do the same if we replayed the tape I'm stll remember The first thing I loved about you But can your smile save our love From the problems i speak of If we rewind and start again Will things be any different? Our love sometime will start and end Will it go on if we start again? If we could rewind all that's happened I'd still make all the same mistakes I've tried my hardest since we started I'd do the same if we replayed the tape Instead of rewind I'd like to remind You of all the good times that we've seen And if you're still sore Try fastforward And see how empty your life will be without me Without me Without me
1224,How to Save a Life,The Fray,alternative,5.462857142857143,3.6597959183673474," Step one, you say we need to talk He walks, you say, ""Sit down, it's just a talk"" He smiles politely back at you You stare politely right on through Some sort of window to your right As he goes left and you stay right Between the lines of fear and blame You begin to wonder why you came  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  Let him know that you know best 'Cause after all, you do know best Try to slip past his defense Without granting innocence Lay down a list of what is wrong The things you've told him all along And pray to God He hears you And I pray to God He hears you, and Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  As he begins to raise his voice You lower yours and grant him one last choice Drive until you lose the road Or break with the ones you've followed He will do one of two things He will admit to everything Or he'll say he's just not the same And you'll begin to wonder why you came  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life How to save a life  Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong? I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life  How to save a life How to save a life"
1226,This Used to Be the Future,Pet Shop Boys,electronic,6.0600000000000005,3.9175," I can remember when this was the future Where it was gonna be at back then Why don't we tear the whole bloody lot down And make a new start all over again?  I can recall utopian thinking Bold mission statements and tightening of belts Demolition of familiar landmarks Promises made and deals that were dealt  This used to be the future Where it was at back then Let's tear the whole bloody lot down And start all over again  But that future was exciting Science fiction made fact Now all we have to look forward to Is a sort of suicide pact Was it the dear old future That created the problems we face? How do we deal with the fallout Of the age we used to call space? I can remember planning for leisure Living in peace and freedom from fear Science that promised to make us a new world Religion and prejudice disappear  I can remember when this was the future Where it was gonna be at back then Now religion and nuclear energy have united To threaten, oh God! Amen  This used to be the future Where it was at back then Now religion and nuclear energy have united Oh God! Amen Was it the dear old future That created the problems we face? How do we deal with the fallout Of the age we used to call space?  This used to be the future Where it was at back then Let's tear the whole bloody lot down And start all over again Amen"
1229,Thought Process,nolongerhuman,dark electro,3.4425,2.6225,Your body Cold on my skin Your remains Don't feel the pain Your death Everything you left Your gone I still need you Your flesh Preserve it carefully Your skin I take it within Your god Never came for you My need Let me watch you bleed Here with you Your body died Here with you Took your last breath Here with you You cursed your god Here with you It's Just us left
1230,Liefde Van Later,Herman van Veen,easy listening,7.36,4.2775,Als liefde zoveel jaar kan duren Dan moet het echt wel liefde zijn Ondanks de vele kille uren De domme fouten en de pijn Heel deze kamer om ons heen Waar ons bed steeds heeft gestaan Draagt sporen van een fel verleden Die wilde hartstocht lijkt nu heen Die zoete razernij vergaan De wapens waar we toen mee streden Ik hou van jou Met heel mijn hart en ziel Hou ik van jou Langs zon en maan Tot aan het ochtendblauw Ik hou nog steeds van jou Jij kent nu al mijn slimme streken Ik ken allang jouw heksenspel Ik hoef niet meer om jou te smeken Jij kent mijn zwakke plaatsen wel Soms liet ik jou te lang alleen Misschien was wat je deed verkeerd Maar ik had ook wel eens vriendinnen We waren jong en niet van steen En zo hebben we dan toch geleerd Je kunt altijd opnieuw beginnen Ik hou van jou Met heel mijn hart en ziel Hou ik van jou Langs zon en maan Tot aan het ochtendblauw Ik hou nog steeds van jou We hebben zoveel jaar gestreden Tegen elkaar en met elkaar Maar rustig leven en tevreden Is voor de liefde een gevaar Jij huilt allang niet meer zo snel Ik laat me niet zo vlug meer gaan We houden onze woorden binnen Maar al beheersen we het spel Een ding blijft toch altijd bestaan De zoete oorlog van het minnen Ik hou van jou Met heel mijn hart en ziel Hou ik van jou Langs zon en maan Tot aan het ochtendblauw Ik hou nog steeds van jou
1232,On My Way,Passion Pit,pop,2.277272727272727,0.9579545454545454," Ballerina, trapped between the Walls of her own home Oh God, Kristina Don’t once think that This madness is my fault alone Now a nightmare’s in the hands Still everyday’s another chance  I’m on my way, I’m on my way Let’s get married, I’ll buy a ring and then we'll Consecrate this messy love  Spinning wildly, ‘till I finally Realize how busy I am We’re both so broken, done long hoping Is that we'll stumble upon our love again Just believe in me, Kristina All these demons, I can beat them  I’m on my way, I’m on my way Let’s get married, I’ll buy a ring and then we'll Consecrate this messy love I caught you dancing quietly It felt like being somebody else Oh my friend, it seems like Our love is too lovely for everyone else  Let’s get married, I’ll buy a ring and then we'll Consecrate this messy love I’m on my way, I’m on my way Let’s get married, I’ll buy a ring and then we'll Consecrate this messy love"
1239,If We Don't Make It We'll Fake It,Death from Above 1979,indie rock,7.471136363636364,6.5613636363636365,"Tell me is my time wasted? Or am I okay? Would you be friends with me on any other day? Well, I know we've been through this before But I remember thinking we were through N-N-N-Nothing would matter if it was me and you If we were naked we'd make it yeah me and you Don't ever fake it or baby I say we're through If I could shake it, I'd shake it just for you If we don't make it we'll fake it and see this through When this is going down I see you running out You better keep your word or you can shut your..."
1241,Bas riff,Kent,rock,6.95,4.7," På vägarna i natt Så jagar vi ifatt Med karta and kompass Ingen vila, ingen rast  Vad som än har gjort mig elak, feg Vad som än har hänt, är allt mitt fel Vad som än har gjort dig vänlig, ren Allting är försent  På vägarna i natt Kan jag hålla mig för skratt Mitt leende som sköld Mot tårarna som föll  Vad som än har gjort mig elak, feg Vad som än har hänt, är allt mitt fel Vad som än har gjort dig vänlig, ren Allting är försent  Vad som än har gjort mig elak, feg Vad som än har hänt, är allt mitt fel Vad som än har gjort dig vänlig, ren Allting är försent Vad som än har gjort mig elak, feg Vad som än har hänt, är allt mitt fel Vad som än har gjort dig vänlig, ren Allting är försent"
1242,Uncle Arthur,David Bowie,classic rock,7.1225,4.8225," Strikes the bell for 5 o'clock, Uncle Arthur closes shop Screws the tops on all the bottles, turns the lights out, locks it up Climbs across his bike and he's away Cycles past the gasworks, past the river, down the high street Back to mother, it's another empty day  Uncle Arthur likes his mommy Uncle Arthur still reads comics Uncle Arthur follows Batman  Round and round the rumours fly, how he ran away from Mum On his 32nd birthday, told her that he'd found a chum Mother cried and raved and yelled and fussed Arthur left her no illusion, brought the girl round, save confusion Sally was the real thing, not just lust  Uncle Arthur vanished quickly Uncle Arthur and his new bride Uncle Arthur follows Sally  Round and round goes Arthur's head, hasn't eaten well for days Little Sally may be lovely, but cooking leaves her in a maze Uncle Arthur packed his bags and fled Back to mother, all's forgiven, serving in the family shop He gets his pocket money, he's well-fed Uncle Arthur past the gasworks Uncle Arthur past the river Uncle Arthur down the high street Uncle Arthur follows mother"
1243,Insomnia (Monster Mix),Faithless,electronic,5.522393162393162,4.278290598290599,"I, I, I, I, I, I Yeah, I only smoke weed when I need to And I need to get some rest Where's the cess? I confess: I burned the hole in the mattress Yes, yes, it was me I plead guilty And at the count of three I pull back the duvet Make my way to the refrigerator One dry potato inside No lie Not even bread, jam When the light above my head went bam I can't see Something's all over me Greasy Insomnia, please release me And let me dream About makin' mad love on the heath Tearin' off tights with my teeth But there's no relief I'm wide awake in the kitchen It's black and I'm lonely Oh if I could only get some sleep Creaky noises make my skin creep I need to get some sleep I can't get no sleep"
1244,What's More I Don't Need Her,Lee Hazlewood,country,5.68,4.27," She knew I'd take her side In everything she did Even if it might be wrong That's why she stayed so long She doesn't know it yet And I don't know how I'll tell her That she doesn't need me And what's more, I don't need her We discovered what love means Then watched it fall apart It's hard to be apart  I don't know what I'll say But I'll have to think of something But she doesn't need me And what's more, I don't need her  Even this morning light Steals through the window I see our love go Can she see it too? Just the way I do Ah but you'll have to Ahhh It seems a shame to say out loud The things I know are true But what else can I do? We should've known Yea it had to happen sometime She doesn't need me And what's more, I don't need her"
1245,Get Along with You,Kelis,hip-hop,4.8784946236559135,3.61989247311828," Don't need no paper Don't need no pencils Don't need no love letters 'Cause I just wanna get along with you No beeper, don't need no cellular Though digital's better, listen I just wanna get along with you  Try me 'cause I'd be The one that makes you happy But the part that I don't get is Why me? You deny me Now I'm forced to roam this planet sadly Lonely like some loose baguette  You took my heartbeat from me, this is the saddest story What was wrong with my love? You took my heartbeat from me, was it I loved you poorly? Whatever it was, I just wanna get along with you  Don't need no car Don't need no truck Don't need no vehicles 'Cause I just wanna get along with you No planes, don't need no trains Don't need to be passenger Cause I just wanna get along with you Try me 'cause I'd be The one that makes you happy But the part that I don't get is Why me? You deny me Now I'm forced to roam this planet sadly Lonely like some loose baguette  You took my heartbeat from me, this is the saddest story What was wrong with my love? You took my heartbeat from me, was it I loved you poorly? Whatever it was, I just wanna get along with you  Don't need these clothes Don't need this house Don't need this land or skies Cause I just wanna get along with you These eyes, don't need these thighs As a matter of fact this damn life Cause I just wanna get along with you  Try me 'cause I'd be The one that makes you happy But the part that I don't get is Why me? You deny me Now I'm forced to roam this planet sadly Lonely like some loose baguette You took my heartbeat from me, this is the saddest story What was wrong with my love? You took my heartbeat from me, should have just stabbed it for me From ashes to dust,I just wanna get along with you  Dear diary I remember like it was yesterday It was October 30th I no longer have any need for these worldly things I wanna go where he is I'll follow the fire in the sky And like that I'll be gone  You took my heartbeat from me, this is the saddest story What was wrong with my love? You took my heartbeat from me, should have just stabbed it for me From ashes to dust, I just wanna get along with you  You took my heartbeat from me, this is the saddest story You took my heartbeat from me, should have just stabbed it for me"
1246,Run 2 U,Jewel,pop,7.555000000000001,4.235," Hey little baby, little lover boy Get in my arms, give me some joy I wanna hold you tonight It'll be alright 'Cause the night is long and I hunt for you In this darkest hour, where have you gone to? Won't you come to my side? I need you tonight  Run to me, I'll run to you Let me crash into you Run to you, you'll run to me I alone can love you You belong to me  I need you for dark reasons, dear For greed and lust and seed and fear For all the songs that I can hear when you are near 'Cause the places I've been, well, I'm trying to forget But the further I run, well, the further I get But with just one kiss, you know that it do not exist So won't you dance for me beneath the street lamp's light With your arms stretched out, baby, drunk on wine You know it feels so good, like it should, just to laugh I knew that it would Run to me, I'll run to you Let me crash into you Run to you, you'll run to me I alone can love you You belong to me  La, la, la, close your eyes La, la, la, it's a lullaby  Run to me, I'll run to you Let me crash into you I'll run to you, you'll run to me I alone can love you Run to me, I'll run to you Let me crash into you I'll run to you, you'll run to me I alone can love you You belong to me Run to me, I'll run to you Let me crash into you I'll run to you, you'll run to me I alone can love you You belong to me Run to me, I'll run to you Let me crash into you I'll run to you, you'll run to me I alone can love you You belong to me Run to me, I'll run to you Let me crash into you"
1247,She Left On a Monday,Bic Runga,pop,3.7920000000000007,2.9640000000000004,She left on a Monday She's a siren down the road In your herringbone overcoat That you don't expect to get back And it's an ordinary sky Today's like any other day When all of the aeroplanes Write her name in the clouds And nothing's wrong But it's already Sunday And you know just how Sunday Was the day that she would come around? Go to her foolish man What's the use of having pride if you don't have her? She'll endure all she can But you could make this easier on her It's all like sinking You're trying to stay afloat Like a wind blown paper boat Over uncharted sea There's no question why You're driving to kill some time Racing the power lines Back into town Go to her foolish man What's the use of having pride if you don't have her? She'll endure all she can But you could make this easier on her Go to her foolish man What's the use of having pride if you don't have her? She'll endure all she can But you could make this easier on her Make this easier on her Make this easier on her Make this easier on her
1248,Said the King to the River,La Dispute,post-hardcore,5.5,4.855," Up, M'Lady, pack your things This place is not your home, nor was it ever Sever every tie Tonight we ride, tonight we ride Tonight we ride  And how we've trembled at the way that time assembles Little fires of desire in the tundra of our skin So, do yourself a little favor Savor every time you waver For that shaking in my voice was only slightly feigned chagrin  Tonight we ride Tonight we ride  Oh, Lover, uncover I know it's warm beneath your sheets And there is ice along the streets but Listen, lover, we will recover But we've no time to waste with meddling in affairs We've locked so tightly in our dreams We are not clean, we are not pure We will not rest until we're sure So, rob your pretty little eyes of sleep's disguise I'm at your bedside with a bucket full of lies So, clear your ears and listen Up, M'Lady, pack your things This place is not your home  And I know what is! And to the glorious past: You've opened my window but broken the glass And I beseech thee, 'shed thy beauty.' For as a child leaves the womb and learns the cold You have taught us peril in the present And you will bring us peril in our surely-soon-will-be  Unless... The river's not flooded this time Oh, precious distance Oh, precious pain You've given me a name And etched it in the stones of the river bank Oh, precious distance Oh, precious pain You've given us a name You've given us a name ""Rise!"" Said the King to the River ""Never let up! No, bring us a flood and bring it hard!"" ""Freeze!"" Said the Wind to the Water ""Never give in! No, build us a bridge! And build it strong and angry Let it still the King's decrees Oh, you must contemplate the current Boy, and command that coward cease The boy breathes for his love says, 'I wait.' His love says, 'I wait.' She's shouting out, ""I will come back. Yes, I will come back! And I will come, I have lived my life so uncomfortably Darling, come for me Comfort me!""   ""Rise!"" Said the Boy to his Lover ""Darling, get up. I've brought you my love, and brought it far!"" ""Leave!"" Said the Girl to her lover ""I've given in. If love is a bridge, we built it wrong!""  Curb your anger Still your fists She will never come back She'll never come back, she'll never come Never come back, she'll never come back, she'll never come"
1249,New Art for the People,The Indelicates,indie,4.900148148148148,4.08711111111111, But for the cum in your hair The cocaine on your teeth You'd be just like the girls I kissed on the heath Your mother left you all alone The world is at your feet You smell like ash mildew and hash Can barely even speak And it's so sad that you're so sad And you're so bad for me I followed your perfume As you ran down the street I caught you and held you And pushed back your fringe And swore undying loyalty We'll make a new art for the people New art for the people A new art for the people You and me  I followed you home Knocked at your door Offered myself in the kitchen Then passed out on the floor And when you shout I get terrified And then I love you more You sound middle class But I'll let it pass I don't understand you at all And it's so sad that you're so sad And you're so bad for me I swallowed my pride with a pill And decided to give you back your key You caught me and held me And I took your hand And swore undying loyalty We'll make a new art for the people New art for the people A new art for the people You and me  Under the covers forever Everything well within reach A small price to pay for our freedom And for celebrity Such ornaments and gorgeous things Like string lights at the beach Intensive care conditioned air And our faces on TV  And it's so sad but they're so glad That you're so bad for me The dark days ahead And the blood on the bed And the cover of the NME They gave us a check and took us by our necks And swore undying loyalty We'll make a new art for the people New art for the people A new art for the people You and me
