,track,artist,genre,valence_tags,arousal_tags,lyrics
1399,If I Fall,Aqualung,indie,5.92752427184466,2.983058252427184,"Swept away By the wonder of it all So amazed Never saw it coming Left me dazed And I don't know where to turn Here and now Seems I'm standing on the edge Looking down I can clearly see your face in the crowd Makes me feel I'm not alone If I fall, if I fall, if I fall, will you catch me? Seems to me I'm exactly where I dreamt I would be And the view from here is something to see But I need a hand to hold on to If I fall, if I fall, if I fall, will you catch me? If I fall, if I fall, if I fall, will you catch me? If I fall, if I fall if I fall (Will you catch me, make it alright, 'cause I'm standing, on the edge now, see your face and) Will you catch me? If I fall, if I fall, if I fall (Will you catch me, make it alright, looking down I, see your face, yeah, if I fall now) Will you catch me? If I fall, if I fall, if I fall will you catch me?"
1400,Peace and Hate,The Submarines,indie pop,5.817499999999999,5.2925,Behind the sweet Summer fade And on a coast Not far away Sometimes we glide Sometimes we fall And there are times we dont get up at all You had your doubts We had our rows Said our goodbyes but now were taking vows Behind the sweet Summer fade Youll knock me down like a tidal wave I should be gone Cast away But still id love you Through all peace and hate In light of all Darkest things The fire glimmers and the darkness sings.... If you should go I won't have you to blame for my unhappiness for darker days When will i learn Its not your fault Breaking down could not be cured by breaking up I should be gone Cast away.... Forever more Peace and hate Love and war Declare a new state.... Yell and shout and kick me out Then forget what we fought about But dont give up These storms are passing
1401,Fool,Cat Power,indie,5.545135135135135,3.856756756756757,"Apartment in New York, London and Paris Where will we rest, we're all living on top of it It's all that we have the USA is our daily bread And no one is willing to share it Why can't we see our fortunancy Living as legends have lived Bane and dismannered We coax all the time Knowing that nothing is left when we die  Come along, fool A direct hit on the senses you're disconnected It's not that it's bad, it's not that it's death It's just that it's on the tip of your tongue and you're so silent Wanting to live and laugh all the time Sitting alone with you tea and your crime Children with kids and people with parents Any which way there's no past and no present When the day comes and all of them bums Will reveal enchanting persons  Come along, fool A direct hit on the senses you're disconnected It's not that it's bad, it's not that it's death It's just that it's on the tip of your tongue and you're so silent When it's a rut and baby's no luck Half of it's misunderstanding love The war we have won we're winning again Within ourselves and within our friends  Come along, fool A direct hit on the senses you're disconnected It's not that it's bad, it's not that it's death It's just that it's on the tip of your tongue and you're so silent"
1403,Long Lost Brother,Over the Rhine,rock,5.196,3.072,"I thought that we'd be Further along by now I can't remember how We stumbled to this place I loved you like a long lost brother On a bad day maybe I thought why bother I've seldom seen so much anger In a face I wanna do better I wanna try harder I wanna believe Down to the letter Jesus and Mary Can you carry us Across this ocean Into the arms of forgiveness I don't mean to laugh out loud I'm trying to come clean Trying to shed my doubt Maybe I should just keep My big mouth shut More often than not When it comes to you You want whatever's not in front of you Deep down I know this includes me too I wanna do better I wanna try harder I wanna believe Down to the letter Jesus and Mary Can you carry us Across this ocean Into the arms of forgiveness So tell me your troubles Let your pain rain down I know my job I've been around I invest in the mess I'm a low cost dumping ground Trouble is I'm so exhausted The plot, you see, I think I've lost it I need the grace to find what can't be found I wanna do better I wanna try harder I wanna believe Down to the letter Jesus and Mary Can you carry us Across this ocean Into the arms of forgiveness Jesus and Mary Come and carry us Across this ocean Into the arms of forgiveness"
1404,Move,Damian Marley,reggae,5.68,4.27,"Babylon position the queen and set the pawn, and start transform like Deceptacon Anytime delegates have a discrepance Well a bare tension with some long weapons Night vision upon the attack mission, coalition of folly-ticians get switch on If you look in the face of the newly born, the newly born a face malnutrition Suspicion to what is them ambition Total destruction start to ignition, and the world still a fight over religion Everyone have a right to a decision Superstition the people reflect upon, something nuh right I man suspect a con Cause them a lost inna the darkness beyond And none should escape except the ones who Exodus with no question, better put on your Khaki uniform If you-a driver, leave unno engine on If you a rider jump pon a unicorn Lace your shoes is you is a pedestrian Run for the boarder like a Mexican Underarm smell green like a Leprechaun, survival of Jah people Exodus . . . Movement of Jah people Chicken merry, Hawk is near, tell them beware but them still won't hear Life is a road so you drive with care Tire can't bus cause you got no spare, whole-heap of lust in your atmosphere Step pon di gas and you start draw gear Dis Rastafari you do not care, some don't share and then that's not fair Make a move before they make a move on you Making moves and still move and go thru, moving things weh you not supposed to move Watch you move and where your moving to Who you move with you move with your crew Move some fool from up off the avenue, move a pound and boost your avenue Move uptown and overlook the view, move around and get from one to two Make a wrong move in the game you loose I stand up and I refuse to move, substance weh mi know mi nah go use, metric measurement mi nah go choose Moving on and still you need a clue, Car keys are the only keys wi' move Moving on in . . . Lawd! Exodus . . . Movement of Jah people Boom! Music business as usual, mi spliff and Guiness as usual Royal and muffin as usual, highgrade we puffin' as usual Fight down the system as usual, the system fight we down as usual, the cops dem a watch we as usual And a we a watch the cops as usual, no strap would be unusual, roll wid it inna we lap as usual Always ready fi clap as usual Rastaman deh pon top as usual, standard never drop as usual Man-a' cream of the crop as usual Run right 'round the clock as usual, movements non-stop as usual Exodus . . . Movement of Jah people Exodus"
1407,Sex Style,Kool Keith,hip-hop,5.635,6.22," ""Now the first drop of juice is there for her to see Honey, that's when she backs off and just lick her teeth...""  (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) You want freestlye, that's right, the style is free Niggas suck my dick and they girls drink my pee I'm on some S&M shit you can't get with Pull your panties down on stage and watch you sweat quick Suckers back to pull they style is transsexual Lesbians dance with the funky heterosexual You on the mic, and when you rhyme I start to jerk off Let my dog lick you German Shepherd want to bust off I tear your legs and spot MC's having anal sex Step around like a Tampax, and step up next I enter New York, no problem with my dick out California porno star, my ass you can lick out Saying ""What?"" with sperm dripping down your partner's butt I see MC's in my face with their ass up Let me put my cape on, my rubber and my mask up Not no horror-core shit, this is porno-core I'm in the club naked man, I'm the fucking pro Niggas can't wax no ass, girls should let them know (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) Back I wreck shit, so what nigga? I masturbate See your girls' cocked back, her legs tied like a figure eight I'm on stage getting sucked by Madonna Sticking pipes in your ass, you stop the freestyle drama I pioneered this shit, you keep on sucking dick Your girl's in the crowd, hawking me for a naked flick I got my silk underwear for the atmosphere Piss in your face and urinate all in your hair You name a group that's shit, I will pooper-scoop Fuck with this, miss, I will damage on the premises Niggas step back with Dax grease, watch their ass twist I rhyme anywhere, golden showers up in Greek Alley Movie star bitches, MC's lining up in Cali Drinking vodka, Absolut, sipping Tanqueray Mc's jump off, I stung your rectum like a stingray Girls heinie-wipe, MC's say my shit is hype Pussies collapse, I'd rather fuck 'em with a cordless mic Come ride the horse, pull your panties off and pay the cost (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) ""May they beat his balls with a ten-pound hammer 'til his asshole whistle the Star-Spangled Banner."" Now the nurse is here, Dr. Butcher to your anus I don't care who your are, and if you think you're famous You could be waxed, seventy-five fucking rap groups Bisexuals on stage eating Fruit Loops Sugar Smacks, I got the rhythm for your ass cracks Bring your girl, she fantasize in my sex world  (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see) (Sex style!) Niggas want it free They dogs drink my piss (Girls wanna see)"
1408,O Pastor,Madredeus,fado,5.2452000000000005,5.1668, Ai que ninguém volta Ao que já deixou Ninguém larga a grande roda Ninguém sabe onde é que andou Ai que ninguém lembra Nem o que sonhou E aquele menino canta A cantiga do pastor Ao largo ainda arde A barca da fantasia E o meu sonho acaba tarde Deixa a alma de vigia Ao largo ainda arde A barca da fantasia E o meu sonho acaba tarde Acordar é que eu não queria Ao largo ainda arde A barca da fantasia E o meu sonho acaba tarde Deixa a alma de vigia Ao largo ainda arde A barca da fantasia E o meu sonho acaba tarde Acordar é que eu não queria
1412,Gathered Years,Brightblack Morning Light,indie,4.4,6.0,"Well if you would save a friend You would serve your own Rise up in the morning with the light Rise up in the morning with the light Rise up in the morning, though they take it all Woven time gets stolen Another time for knowing When crystals spoke It wove a better sign Broken underneath we try Broken underneath we try Now bend to the weight of the year Going down So many years, blowing in the wind Gathered years, blowing in the wind Did you see them? They were there to wave to you All those times that you need them All those times you need"
1417,Lonely Teardrops,Brian Hyland,classic rock,5.35,5.83," Lonely teardrops My pillows never dries off Lonely teardrops Come home, come home Just say you will, say you will (Say you will) Say you will (Say you will) Say you will (Say you will)  My heart is crying, crying Lonely teardrops They just-a keep falling Lonely teardrops Come home, come home  Just give me another chance For our romance Come on and tell me Someday you'll return 'Cause everyday That you've been gone away You know that my heart Does nothing but cry, baby Lonely teardrops They just-a keep falling Lonely teardrops Come home, come home Just say you will, say you will (Say you will) Say you will (Say you will) Say you will (Say you will) Say you will (Say you will) Tell me that you will, yeah, yeah (Say you will) Say you will (Say you will)  Lonely teardrops Lonely teardrops (Keep on falling, falling down) Lonely teardrops (Keep on falling) Lonely teardrops, they keep on falling (They keep on falling, falling down) Lonely teardrops, they keep on falling (They keep on falling)"
1418,Second Best,Barenaked Ladies,pop,7.81,5.33," Everything's a lie We're all gonna die Before we say goodbye, let's attack I admit it's bleak But I give it a week Until our friends the meek give it back  Is it true? Well it's true enough I guess Join the chorus of the second best  Second best  What's left of you that's real A mutated ideal With limited appeal, I suggest If winning is an art Then it's drawn us apart When you erased your heart and beat your chest  Is it you? Well it's you enough I guess You're an angel in a see-through dress Is it true, yes it's true enough I guess  Perhaps it's just as well That I still look like hell At least the world can tell us apart  Is it true? Yes it's true enough I guess Come join the chorus of the unimpressed Is it true, yes it's true enough I guess Sometimes it's better to be second best "
1420,Coma,Grief,doom metal,4.52,3.635,"Your mind is deadened From all the shit You pump into your veins No you lie in a hospital bed Your life rendered insane Nothing left of your former self Nothing left but a vegetable Struggle to resurface From this comatose state Your are beyond help You will not rehabilitate Lost in the Debts of unconsciousness You cannot come to terms You are just a mere soul Beyound the point of no return Facial features are contorted Limbs mangled and deformed Drooling, pissing, shit yourself A sight of horror and despair Family weep by your side They pray and pray for you return No one answers mournful prayers And no one ever will"
1421,With No Shoes,The Charlatans,indie,7.6,5.995,"Stone me And may you always have no shoes And I would rather just for you Be the devil make you mine And she I know you say you hardly sleep I make you cold I make you weak I'll be the son of everything you hate And come the day I'll be the king The king of all and everything Your saint is coming thru' You know he's going to lead on you I've been walkin' with no shoes Keep your mountain picnic blues Today I'm baptising you Stone me And may you always have no shoes And I would rather just for you Be in a taxi driving miles from here I've been walking with no shoes Fill my kidneys up with booze Today I'm killing you Killing you The stars who play with laughing say goodnight I know God is on your side I'll be the devil, make you, make you mine And I could always wait to shoot you down I keep you underneath my crown A side of beef will see you off to sleep I've been walking with no shoes Keep your mountain picnic blues Today I'm baptising you Baptising you"
1422,Those Dancing Days Are Gone,Carla Bruni,french,6.258970588235293,4.257352941176471,"Come, let me sing into your ear Those dancing days are gone All the silk and satin gear Crouch upon a stone Wrapping that foul body up In as foul a rag: I carry the sun in a golden cup The moon in a silver bag I carry the sun in a golden cup The moon in a silver bag Curse as you may I sing it through What matter if the knave That the most could pleasure you The children that he gave Are somewhere sleeping like a top Under a marble flag? I carry the sun in a golden cup The moon in a silver bag I carry the sun in a golden cup The moon in a silver bag I thought it out this very day Noon upon the clock A man may put pretence away Who leans upon a stick May sing, and sing until he drop Whether to maid or hag: I carry the sun in a golden cup The moon in a silver bag"
1424,Forever Young,Rod Stewart,classic rock,5.916071428571429,4.871071428571428," May the good Lord be with you Down every road you roam And may sunshine and happiness Surround you when you're far from home And may you grow to be proud Dignified and true And do unto others As you'd have done to you  Be courageous and be brave And in my heart, you'll always stay Forever young, forever young Forever young, forever young  May good fortune be with you May your guiding light be strong Build a stairway to Heaven With a prince or a vagabond  And may you never love in vain And in my heart you will remain Forever young, forever young Forever young, forever young Forever young, forever young Yeah  And when you finally fly away I'll be hoping that I served you well For all the wisdom of a lifetime No one can ever tell  But whatever road you choose I'm right behind you, win or lose Forever young, forever young Forever young, forever young Forever young, forever young For-Forever young, forever young"
1425,PBS,Tycho,electronic,3.863720930232558,2.677906976744186,
1428,Drink!,They Might Be Giants,pop,3.994,4.148,"I'll take back my pinata, it's wasted on you Just spinning that pool cue all over the room And give back the blindfold that's under your shoe Let's drink, drink this town is so great Drink, drink 'cause it's never too late To drink, drink to no big surprise But what words rhyme with buried alive What words rhyme with buried alive You could be a float for the Fourth of July Based on your theme of wallflowers grown wild Look thru your peephole, you've won every prize Let's drink, drink this town is so great Drink, drink 'cause it's never too late To drink, drink to no big surprise But what words rhyme with buried alive What words rhyme with buried alive In your monkey suit on a cigarette break The lunchtime crowd, they won't even blink But you'd be sad if they did But you'll be sad Let's drink, drink this town is so great Drink, drink 'cause it's never too late To drink, drink to no big surprise But what words rhyme with buried alive What words rhyme with buried alive"
1429,Adorno,Deerhunter,post-punk,4.8500000000000005,5.513333333333333,"I lived twice after my suicide In the future or the past, I could not decide Which one I hate the most My body has become a sacramental host When you're once the son of god and you're still unemployed Offered up salvation, surrender to the void Perspectives crushed I might be living in two places at once Cross these world, it's self-destructive So am I sleeping on a floor or am I nailed to a cross Tales, cross, tales, cross Am I sleeping on a floor or am I nailed to a cross Tales, cross, tales, cross Am I sleeping on a floor or am I nailed to a cross Tales, cross, tales, cross Am I sleeping on a floor or am I nailed to a cross Tales, cross, tales, cross No subside, I attempted suicide I could not die, no matter how hard I tried So I was bored I wanted to die, so I spilled out on the ground They put me in a hospital, they said I need to rest After all, now father knows best for all I can't say Tales speak day after day Am I sleeping on a floor or am I nailed to a cross Am I sleeping on a floor or am I nailed to a cross Am I sleeping on a floor or am I nailed to a cross Tales, cross, tales, cross Tales, cross, tales, cross (Self-destructive) (So self-destructive)"
1431,Be My Baby,The Lightning Seeds,britpop,5.17,6.59,"The night we met I knew I needed you so And if I had the chance I'd never let you go So won't you say you love me I'll make you so proud of me We'll make them turn their heads every place we go So won't you please (be my, be my baby) Be my little baby (my one and only baby) Say you'll be my darling (be my, be my baby) Be my baby now (my one and only baby) I'll make you happy baby Just wait and see For every kiss you give me I'll give you three Oh since the day I saw you I have been waiting for you You know I will adore you till eternity So won't you please (be my, be my baby) Be my little baby (my one and only baby) Say you'll be my darling (be my, be my baby) Be my baby now (my one and only baby) (be my, be my baby) Be my little baby (my one and only baby) Say you'll be my darling (be my, be my baby) Be my baby now (my one and only baby) (be my, be my baby) (my one and only baby) (be my, be my baby) (my one and only baby)"
1432,Stay Golden,Au Revoir Simone,indie,6.5248333333333335,3.711566666666666,I saw it coming I just thought that you should know I'm feeling better every day I'm only waiting if you stay So don't feel bad Your faith was an illusion And you're as loyal as your faith Will let you be Your expectation It's not hard to live without I'm feeling better every day And emptiness still leaves a space So don't feel bad You lost all your emotion And may you find all your relations Will keep you free A careless bird is complicated An empty nest still leaves a space
1433,Toi et moi,Guillaume Grand,french,6.69191011235955,4.674719101123595,"Je voudrais partir, jusqu'à la mer M'allonger sur le sable, prendre un peu l'air Sentir les embruns, rester encore Rester jusqu'à, ensaler le corps  On s'rait juste toi et moi, près d'ici ou là-bas Sans règles dignes et sans foi, quand tu veux on y va Toutes les couleurs du ciel, plein de bouteilles Du rhum du vin du miel, quand tu veux on y va Cachés par les dunes, entre terre et mer Voler un peu de paix, les refrains à la mer Bien sûr tu serais là, moi blotti contre toi J'te raconterai ce rêve, quand tu veux on y va  On s'rait juste toi et moi, près d'ici ou là-bas Sans règles dignes et sans foi, quand tu veux on y va Toutes les couleurs du ciel, plein de bouteilles Du rhum du vin du miel, quand tu veux on y va Si on vit cachés, si on vit damnés Et si le temps se compte, on frustre nos hontes Là-bas tu peux mentir, là-bas tu peux tricher Là-bas on peut salir, là-bas......on peut Etre juste toi et moi, près d'ici ou là-bas Sans règles dignes et sans foi, quand tu veux on y va Toutes les couleurs du ciel, plein de bouteilles Du rhum du vin du miel, quand tu veux on y va On s'rais juste toi et moi, près d'ici ou là-bas Sans règles dignes et sans foi, quand tu veux on y va On s'rais juste toi et moi, près d'ici ou là-bas Sans règles dignes et sans foi, quand tu veux on y va Quand tu veux on y va"
1434,Snakecharmer,Rage Against the Machine,rock,2.8276,5.494400000000001," Satellites and pair of mirrors and And a man without a home With a horse and a rider And a clever, cunning killer Silent in error and vocal in spotlights Lying always, sucking on a bottle of That sweet indulgent fluid Oh greed, oh yes, oh greed, oh yes  Yeah, yeah, yeah, yeah (Twenty-six years in this stage) (You're twenty-six years in this stage) Your friendship is a fog That disappears when the wind redirects You Yes, you  Father's expectations Soul soaked in spit and urine And you gotta make it where? To a sanctuary that's a fragile American hell An empty dream A selfish, horrific vision Passed on like the deadliest of viruses Crushing you and your naive profession Have no illusions, boy Vomit all ideals and serve Sleep and wake and serve and Don't just think, just wake and serve and  Yeah, yeah, yeah, yeah (Twenty-six years in this stage) (You're twenty-six years in this stage) Yeah, your friendship is a fog That disappears when the wind redirects  You Interested in you Interested in you Interested in you Interested in you Interested in you Interested in you Interested in you Interested in you Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) Interested in you (Interested in you) (Interested in you) (Interested in you) (Interested in you) (Interested in you)"
1436,Last Time I Saw Him (Unedited Version),Diana Ross,pop,6.38,3.09,"Last time I saw him He sweetly kissed my lips Last time I saw him He said:""I'll be back for more of this"" Last time I saw him We were crying at the bus I knew he hated leaving But he had to set us up I gave him money I know I invested well Mamma doesn't trust him But he loves me I can tell Each time the greyhound Arrives at nine o' clock But I don't start my crying 'Till that last man's gotten off Last time I saw him Last time I saw my honey Last time I saw him He was greyhound-bound But I'm still waiting here Without a fear That bus will someday turn around I had no letter It's been six months, maybe better I try forgetting him But I love him more then ever I have decided I've waited long enough If there was nothing wrong He would return right on that bus There must be trouble So I'm leavin' on the double If he can't get to me I know he needs me desperately Last time I saw him Last time I saw my honey Last time I saw him He was looking fine And as he waved goodbye He said don't cry I'm coming back, no rain or shine Last time I saw him Last time I saw my honey Last time I saw him He was greyhound-bound And as he waved goodbye He said don't cry I'm coming back, no rain or shine La de da, la da do Do la da da, da da da Last time I saw him He was looking fine And as he waved goodbye He said don't cry I'm coming back, no rain or shine"
1437,Who's Watching You,Vain,hard rock,5.335,4.535,She had something to hide in her eyes Full of mystery that girl Everyone knew what she could do to me I'm following you on your tracks Maybe take you for a ride I'll cool cool off your engines This time you'll feel some fire And you'll know my secrets When you're pumping on my ground (chorus) Who's watching you who's watching you Well you better believe girl If nobody is then I'm gonna be watching you (repeat) Less than a woman more than a girl Some kind of a nature child Oh everyone knew that she was running wild I'm following you on you on your tracks Maybe take you for a ride I'll cool cool off your engines I wanna put out fire And you'll know my secrets When you're pumping on my ground (chorus) Shake shake... (chorus out...)
1440,Let's Toast,AZ,hip-hop,5.1,4.09," I wanna toast, on behalf of y'all Cause the more we get, the more we takin from other people baby Brooklyn!  Here's a toast to all the dons, dope fiends and hoes Long cons, diamond rings and the kings that blow To all the killas and the hustlas, some seem some low What the deal daddy, it's all good, get that dough Cause a y'all, I praise clothes, jewels and cars Paid dues, been schooled but can't remove the scars Boxed in, it's my life now, part of the game On the streets with the hustlas who hustle the same Some of vein, let's toast to all the guns and the gangs All the wheelchair victims and the one's with the cains I'm numb to the pain, it's realness that runs through the vein Becomin sane, so many throwin slumb in the game So let us toast to the ones in memory of All the ??? jams we remember we love We remember we thugs, ???, Crips and Bloods Latin Kings, Five Percenters, thieves and pimps because Whatever makes the world go 'round, we down And we'll react as this world go 'round, we lounge So raise your cups to the real dogs that raised the pups And all the young chicks finally at that age to fuck The razor cuts, gun wounds that laid us up From the beef and all the streetsweaps that made us rough Made some suck, some wasn't made to trust So I toast to the east coast, the stage is us Throw it up for the niggas that could, hold it up Fold it up, if it's fast money, slow it up The streets need it, it's gangsta when the beats get pleaded Sleep, eat and breath it, it's the life, love it or leave it  x2 To the playas and the hustlas, pimps and kings Rich niggas sittin on mils with ice in their rings To the bitches and the real hoes, let's raise a toast Show love, who could take paper the most  So from the streets where the hustlin brought us to life From the beef and all the scufflin that tought us to fight The poisinous bikes, police gun wars in the night The whores in the night, fiends up four in the night Gave us new style, but some just became too foul Now it's two-thou', year two-thou' So I toast to the live that know they broke Cookin bag they own work and know they coke Roll they smoke, the underworld that know they loc It's the life when you catch strikes and hold no notes Nothin to lose for some that's all out for game Fued in school, show us all out in vein First chips niggas get, out comes the chain That's it, soon his name be, out the game It's the life, it's like dice, some win, some lose We pay the price but it's the life that the real ones choose  x4"
1441,Face to Face on High Places,School of Seven Bells,indietronica,7.338536585365855,4.310731707317073," Two winters gone in a blur of sleepless nights Day in, day out, I worked through the same old plight By then I'd stopped looking for my way out Somehow I thought I wasn't worth the fight  It's safe to say, saving you, saved me  All those times I'd hung my head to keep the peace I had buried all my strength and will down deep When you came I woke from many sleeps One day I'll tell you what you did for me  It's safe to say, saving you, saved me"
1443,Novena Without Faith,...And You Will Know Us by the Trail of Dead,rock,5.085,4.887499999999999,Oh isis... hydatyd...* You're blood lips Surround me in This hallway Cannon lust in All this tumult... Tied to the pathos... a revolt You're a slur... She's a slur... And all the space between Certain illusions... Is the cause of rips... Cracks and your face We'll wrinkle into nothing Floorboards and passing headlights... Any gate will reveal Itself to me... As a thief in the night Oh isis... hydatyd
1450,The Land of the Living,NoMeansNo,punk,7.45,5.05,"There are those who are silent yet who talk all of the time Their faces never really show the way their quiet footsteps go And when I greet them my mask is just the same I put no trust in the crooked and the lame If you want to walk just get up on your feet And if you want to talk just open your mouth and speak What is the ugly secret that you cherish in you heart The truth that you can't stand, that drives you from the land Of the living, of the living Of the living, the land of the living A smile is not a friendship and those heart-felt words are cheap They are as shallow as a puddle in the street Like the tear drops that you shed for the humble and the weak As you float over their bodies to the promised land you seek Where there is no one to ask you who you are or what you've done You're a face without a name with nothing to explain Oh, the dead who walk among us, what they take they don't give back See their hollow smiling faces as they ride upon the backs Of the living, of the living Of the living, the land of the living Addition and subtraction is a cold and sober art But there is no place for taking stock in matters of the heart Either you are genuine or you are not You either mean the things you say or cut the ties and drift away Inflated with self-righteousness, afloat upon the wind But for all your bloated virtues, I wouldn't give a sin My allegiance is to those who are alive Those who wear it on their sleeve, who do not run and do not hide  on shifting sand, foolish little monkeys playing in the land Of the living, of the living Of the living, the land of the living There are those who are silent Yeah they talk all of the time Their faces never really show The way their quiet footsteps grow If you want to walk just get up on your feet And if you want to talk just open your mouth and speak What is the ugly secret that you cherish in you heart The truth that you can't stand That drives you from the land Of the living, of the living Of the living, the land of the living"
1451,Paint,Soul Coughing,alternative,4.19,4.55,"Paint! Paint! Collide a clause, unremitting can you cram? I know you're dumb as paint"
1453,Winter '68,The Black Angels,indie,4.9875,4.0725,"Test Now there she goes She walks on by She makes no noise, no You hear her cry I thought I'd seen them before But not like this Well I promise you this: You'll be my last kiss Now there she goes She's to my side She makes no sound, no But you can hear her cry I thought I'd seen them before But not like this Well I promise you this: You'll be my last kiss"
1455,Black Velvet,Alannah Myles,rock,6.224146341463414,5.175121951219513," Mississippi in the middle of a dry spell Jimmy Rogers on the Victrola up high Mama's dancin' with baby on her shoulder The sun is settin' like molasses in the sky  The boy could sing Knew how to move, everything Always wanting more He'd leave you longing for  Black velvet And that little boy's smile Black velvet With that slow southern style A new religion that'll bring ya to your knees Black velvet if you please  Up in Memphis The music's like a heatwave White lightning Bound to drive you wild Mama's baby's in the heart of every schoolgirl ""Love Me Tender"" leaves 'em cryin' in the aisle The way he moved It was a sin So sweet and true Always wanting more He'd leave you longing for  Black velvet And that little boy's smile Black velvet With that slow southern style A new religion that'll bring ya to your knees Black velvet if you please  Every word of every song That he sang was for you In a flash, he was gone It happened so soon What could you do?  Black velvet And that little boy's smile Black velvet With that slow southern style A new religion that'll bring ya to your knees Black velvet if you please Black velvet And that little boy's smile Black velvet With that slow southern style A new religion that'll bring ya to your knees Black velvet if you please If you please If you please If you please"
1456,Your Ghost,Greg Laswell,pop,3.635,3.195," If I walk down this hallway tonight it's too quiet So I pad through the dark and call you on the phone Push your old numbers and let your house ring 'Til I wake your ghost Let him walk down your hallway It's not this quiet Slide down your receiver and sprint across the wire Follow my number and slide into my hand  It's the blaze across your nightgown It's the phone's ring  I think last night, you were driving circles around me I think last night, you were driving circles around me I think last night, you were driving circles around me I think last night, you were driving circles around me  I can't drink this coffee 'till I put you in my closet Let him shoot me down and let him call me off Take it from his whisper, you're not that tough  It's the blaze across your nightgown It's the phone's ring I think last night, you were driving circles around me I think last night, you were driving circles around me I think last night, you were driving circles around me I think last night, you were driving circles around me "
1457,Birthmark,Akon,hip hop,6.575,3.1525000000000003,"Yeah, oh, yeah, oh, yeah I made the mark on February 1st Between me and you, you can call it birth The beginning of our universe Remind me of Alicia Keys verse I'm falling for you I wish I had an opportunity to not do What I did to hurt you And now I'm here living with regrets I know that it was my fault I know that I got caught So please don't lose your thoughts Of me loving you and you loving me I'm on the highway swerving I ain't drunk but I'm about to hit the curb'n Looking at the calendar getting nervous Just a few more days to the first soul This the day it all began One place that it came together More than a ring or a tattoo Wish your birthmark that reminds me of you So let's get on an airplane Go back to where we began To that point which is days apart That stamp right next to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart Get the calendar, go to August 3rd 1st words stay, we heard our 1st words First argument gotta let it go Cause it could possibly affect what our future holds Flipping pages now famous Thinking back I ain't seen you in ages Wishing that I coulda made it less painless Brings me back right back to the same as I know that it was my fault I know that I got caught So please don't lose your thoughts Of me loving you and you loving me I'm on the highway swerving I ain't drunk but I'm about to hit the curb'n Looking at the calendar getting nervous Just a few more days to the first soul This the day it all began One place that it came together More than a ring or a tattoo Wish your birthmark that reminds me of you So let's get on an airplane Go back to where we began To that point which is days apart That stamp right next to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart January, February, March, April, May June, July, August is just another day September, October, November trying to find a way In December to mark my calendar to meet again If only we can go to that place where me and you know There's no faith fronting cheating even lying The time has come where we stand face to face This the day it all began One place that it came together More than a ring or a tattoo Wish your birthmark that reminds of you So let's get on an airplane Go back to where we began To that point which is days apart That stamp right next to your heart To your heart, to your heart To your heart That stamp right next to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart, to your heart To your heart That stamp right next to your heart"
1459,How Long,Spoken,christian rock,5.26,3.155,Rain is falling down All around me I feel you on the edge Thunder speaks your name I know you are here I know you are here How long will the heavens cry out to you How long will creation speak your name Ocean crashing down all around me Sweeping me from the shore The waves paint a picture of you Love is falling down all around me Your holding me so tight Holding me to the sky I know you are here I know you are here How long will the heavens cry out to you How long will creation speak your name I know you are here I feel you in the air I know you are here I feel you in the air How long will the heavens cry out to you How long will creation speak your name Rain is falling down All around me I feel you on the edge Thunder speaks your name Ocean crashing down all around me Sweeping me from the shore The waves paint a picture of you Love is falling down all around me Your holding me so tight Holding me to the sky I know you are here I know you are here I know you are here
